Article,Article Name,Month,Chain Name,Quantity,NSV_Lakhs
8906087776604,The Derma Co. - Face,Jul-26,HEALTH & GLOW,82,0.32
8906087776802,Aqualogica - Face,Jul-26,HEALTH & GLOW,5,0.01
8906087777090,Aqualogica - Face,Jul-26,HEALTH & GLOW,13,0.04
8906087777212,Mamaearth - Face,Jul-26,HEALTH & GLOW,4,0.01
8906087777229,Mamaearth - Face,Jul-26,HEALTH & GLOW,8,0.02
8906087778110,Aqualogica - Face,Jul-26,HEALTH & GLOW,20,0.03
8906087778189,Aqualogica - Face,Jul-26,HEALTH & GLOW,36,0.14
8906087778233,Mamaearth - Face,Jul-26,HEALTH & GLOW,40,0.04
8906087778240,Mamaearth - Face,Jul-26,HEALTH & GLOW,30,0.03
8906087778363,The Derma Co. - Face,Jul-26,HEALTH & GLOW,24,0.11
8906087778455,Mamaearth - Face,Jul-26,HEALTH & GLOW,3,0.01
8906087778462,Aqualogica - Face,Jul-26,HEALTH & GLOW,78,0.23
8906087778479,Mamaearth - Face,Jul-26,HEALTH & GLOW,14,0.03
8906087778486,Mamaearth - Hair,Jul-26,HEALTH & GLOW,129,0.22
8906087778608,The Derma Co. - Body,Jul-26,HEALTH & GLOW,4,0.01
8906087778677,The Derma Co. - Face,Jul-26,HEALTH & GLOW,25,0.08
8906087779032,Mamaearth - Face,Jul-26,HEALTH & GLOW,298,0.59
8906087779124,Mamaearth - Face,Jul-26,HEALTH & GLOW,62,0.15
8906087779216,Mamaearth - Face,Jul-26,HEALTH & GLOW,11,0.02
8906087779292,The Derma Co. - Face,Jul-26,HEALTH & GLOW,27,0.06
8906087779322,Mamaearth - Face,Jul-26,HEALTH & GLOW,11,0.04
8906087779339,Mamaearth - Face,Jul-26,HEALTH & GLOW,11,0.04
8906087779377,Aqualogica - Face,Jul-26,HEALTH & GLOW,33,0.05
8906087779407,Aqualogica - Face,Jul-26,HEALTH & GLOW,51,0.15
8906087779490,Bblunt - Styling Products,Jul-26,HEALTH & GLOW,353,1.23
8906087779513,Bblunt - Styling Products,Jul-26,HEALTH & GLOW,136,0.57
8906087779872,Aqualogica - Face,Jul-26,HEALTH & GLOW,9,0.03
8906148700029,Dr. Sheth - Face,Jul-26,HEALTH & GLOW,3,0.01
8906148700302,Dr. Sheth - Face,Jul-26,HEALTH & GLOW,3,0.01
8906148700333,Dr. Sheth - Face,Jul-26,HEALTH & GLOW,1,0.0
8906148700487,Dr. Sheth - Face,Jul-26,HEALTH & GLOW,9,0.02
8906148700821,Dr. Sheth - Face,Jul-26,HEALTH & GLOW,13,0.03
8906148700869,Dr. Sheth - Face,Jul-26,HEALTH & GLOW,24,0.06
8906148700913,Dr. Sheth - Face,Jul-26,HEALTH & GLOW,3,0.01
8906148701019,Dr. Sheth - Face,Jul-26,HEALTH & GLOW,20,0.06
8904417300123,The Derma Co. - Body,Jul-26,RELIANCE RETAIL LIMITED,336,0.71
8904417300512,Mamaearth - Face,Jul-26,RELIANCE RETAIL LIMITED,1680,3.32
8904417300659,Mamaearth - Baby,Jul-26,RELIANCE RETAIL LIMITED,85,0.14
8904417301762,Mamaearth - Face,Jul-26,RELIANCE RETAIL LIMITED,69,0.12
8904417302301,Mamaearth - Face,Jul-26,RELIANCE RETAIL LIMITED,64,0.11
8904417302318,Mamaearth - Face,Jul-26,RELIANCE RETAIL LIMITED,63,0.11
8904417302578,The Derma Co. - Face,Jul-26,RELIANCE RETAIL LIMITED,424,1.08
8904417302608,Mamaearth - Face,Jul-26,RELIANCE RETAIL LIMITED,142,0.4
8904417303131,The Derma Co. - Face,Jul-26,RELIANCE RETAIL LIMITED,960,3.15
8904417305050,Mamaearth - Hair,Jul-26,RELIANCE RETAIL LIMITED,74,0.2
8904417305258,Mamaearth - Face,Jul-26,RELIANCE RETAIL LIMITED,216,0.6
8904417305838,Mamaearth - Face,Jul-26,RELIANCE RETAIL LIMITED,114,0.32
8904417306217,The Derma Co. - Face,Jul-26,RELIANCE RETAIL LIMITED,170,0.62
8904417306231,The Derma Co. - Face,Jul-26,RELIANCE RETAIL LIMITED,648,3.31
8904417306248,The Derma Co. - Face,Jul-26,RELIANCE RETAIL LIMITED,962,2.23
8904417306255,Aqualogica - Face,Jul-26,RELIANCE RETAIL LIMITED,72,0.24
8904417306439,Mamaearth - Face,Jul-26,RELIANCE RETAIL LIMITED,99,0.2
8904417306576,The Derma Co. - Face,Jul-26,RELIANCE RETAIL LIMITED,1080,1.96
8904417307139,The Derma Co. - Face,Jul-26,RELIANCE RETAIL LIMITED,110,0.24
8904417307146,The Derma Co. - Face,Jul-26,RELIANCE RETAIL LIMITED,97,0.18
8904417307764,Mamaearth - Hair,Jul-26,RELIANCE RETAIL LIMITED,360,1.06
8904417308501,The Derma Co. - Face,Jul-26,RELIANCE RETAIL LIMITED,537,1.29
8904417309171,The Derma Co. - Face,Jul-26,RELIANCE RETAIL LIMITED,864,1.89
8904417309188,The Derma Co. - Face,Jul-26,RELIANCE RETAIL LIMITED,846,1.85
8904417309546,Mamaearth - Hair,Jul-26,RELIANCE RETAIL LIMITED,2376,7.93
8904417310023,Mamaearth - Face,Jul-26,RELIANCE RETAIL LIMITED,79,0.22
8904417310245,Mamaearth - Hair,Jul-26,RELIANCE RETAIL LIMITED,504,1.03
8904417310351,Mamaearth - Hair,Jul-26,RELIANCE RETAIL LIMITED,1584,3.94
8904417311297,The Derma Co. - Face,Jul-26,RELIANCE RETAIL LIMITED,114,0.27
8904417311440,Mamaearth - Face,Jul-26,RELIANCE RETAIL LIMITED,64,0.18
8904417311501,Mamaearth - Face,Jul-26,RELIANCE RETAIL LIMITED,51,0.21
8904417311549,Mamaearth - Face,Jul-26,RELIANCE RETAIL LIMITED,100,0.2
8904417311570,Mamaearth - Body,Jul-26,RELIANCE RETAIL LIMITED,732,1.27
8904417311587,Mamaearth - Body,Jul-26,RELIANCE RETAIL LIMITED,648,1.27
8904417311655,Mamaearth - Baby,Jul-26,RELIANCE RETAIL LIMITED,45,0.06
8904417311662,The Derma Co. - Face,Jul-26,RELIANCE RETAIL LIMITED,1260,5.97
8904417311907,The Derma Co. - Face,Jul-26,RELIANCE RETAIL LIMITED,864,3.78
8904417312171,Mamaearth - Face,Jul-26,RELIANCE RETAIL LIMITED,120,0.21
8904417312294,Mamaearth - Hair,Jul-26,RELIANCE RETAIL LIMITED,744,1.85
8904417312546,Mamaearth - Face,Jul-26,RELIANCE RETAIL LIMITED,116,0.36
8904417312867,Mamaearth - Face,Jul-26,RELIANCE RETAIL LIMITED,100,0.28
8904417312997,Mamaearth - Face,Jul-26,RELIANCE RETAIL LIMITED,36,0.13
8904417313178,Mamaearth - Face,Jul-26,RELIANCE RETAIL LIMITED,113,0.32
8904417313673,Mamaearth - Baby,Jul-26,RELIANCE RETAIL LIMITED,54,0.15
8904417314007,Aqualogica - Face,Jul-26,RELIANCE RETAIL LIMITED,12,0.04
8904417314021,Aqualogica - Face,Jul-26,RELIANCE RETAIL LIMITED,33,0.12
8904417314267,Mamaearth - Face,Jul-26,RELIANCE RETAIL LIMITED,93,0.39
8904417314298,Mamaearth - Face,Jul-26,RELIANCE RETAIL LIMITED,3504,6.28
8904417314755,The Derma Co. - Face,Jul-26,RELIANCE RETAIL LIMITED,2484,4.95
8904417315141,The Derma Co. - Face,Jul-26,RELIANCE RETAIL LIMITED,1088,2.15
8904417315622,Mamaearth - Body,Jul-26,RELIANCE RETAIL LIMITED,6,0.01
8904417315660,Mamaearth - Body,Jul-26,RELIANCE RETAIL LIMITED,175,0.37
8904417316056,The Derma Co. - Face,Jul-26,RELIANCE RETAIL LIMITED,780,1.81
8904417316346,Mamaearth - Face,Jul-26,RELIANCE RETAIL LIMITED,2952,2.58
8904417316407,Mamaearth - Face,Jul-26,RELIANCE RETAIL LIMITED,135,0.12
8904417316896,Mamaearth - Face,Jul-26,RELIANCE RETAIL LIMITED,376,1.46
8904417316933,The Derma Co. - Face,Jul-26,RELIANCE RETAIL LIMITED,576,1.89
8904417317183,Mamaearth - Body,Jul-26,RELIANCE RETAIL LIMITED,192,0.45
8904417317244,Mamaearth - Body,Jul-26,RELIANCE RETAIL LIMITED,408,0.95
8904417317275,Mamaearth - Body,Jul-26,RELIANCE RETAIL LIMITED,60,0.14
8904417317701,Mamaearth - Body,Jul-26,RELIANCE RETAIL LIMITED,115,0.48
8904417318074,Mamaearth - Face,Jul-26,RELIANCE RETAIL LIMITED,288,0.68
8904417318081,Mamaearth - Face,Jul-26,RELIANCE RETAIL LIMITED,86,0.29
8904417318357,Mamaearth - Face,Jul-26,RELIANCE RETAIL LIMITED,48,0.15
8904417318364,Mamaearth - Face,Jul-26,RELIANCE RETAIL LIMITED,360,0.84
8904417318746,Mamaearth - Face,Jul-26,RELIANCE RETAIL LIMITED,85,0.26
