Bill to customer,Direct/Distributor,NSV,MRP value,Month,FY,Zone,State,Brand,Chain Name,Channel
M/S KOTTARAM BUSINESS CORPORATION-MT,Dist.,-109.68,-201.22,Apr'25,FY_25-26,South-1,Kerala,The Derma Co.,Health & Glow,MT
M/S KOTTARAM BUSINESS CORPORATION-MT,Dist.,-7315.46,-13420.76,Apr'25,FY_25-26,South-1,Kerala,The Derma Co.,Lulu,MT
MARK ENTERPRISE,Dist.,991278.25,1851859.0,Apr'25,FY_25-26,West,Gujarat,Mamaearth,Apollo,MT
Mittal Enterprises,Dist.,179752.55,326320.0,Apr'25,FY_25-26,North,Delhi,Mamaearth,Vishal Mega Mart,MT
PRAGATI SALES-D-MART,Dist.,2264148.43,6164502.0,Apr'25,FY_25-26,Central,Chattishgarh,Mamaearth,D-Mart,MT
R.C. Trade Link H&G,Dist.,3.4,29784.0,Apr'25,FY_25-26,West,Mumbai,Mamaearth,Health & Glow,MT
Sancus Networks Private Limited-RMT,Dist.,149181.43,258874.0,Apr'25,FY_25-26,North,Delhi,Aqualogica,RMT-Sancus,MT
Sancus Networks Private Limited-RMT,Dist.,-168110.42,-291721.0,Apr'25,FY_25-26,North,Delhi,BBlunt,RMT-Sancus,MT
Sancus Networks Private Limited-RMT,Dist.,55754.73,1409412.12,Apr'25,FY_25-26,North,Delhi,Mamaearth,RMT-Sancus,MT
Sancus Networks Private Limited-RMT,Dist.,13899.48,351361.88,Apr'25,FY_25-26,North,Delhi,Mamaearth,More Retail,MT
Sancus Networks Private Limited-RMT,Dist.,723292.38,1432982.0,Apr'25,FY_25-26,North,Delhi,The Derma Co.,RMT-Sancus,MT
Sathyashree Enterprises-Mt,Dist.,656254.28,1647738.0,Apr'25,FY_25-26,South-1,Karnataka,Mamaearth,D-Mart,MT
Sri Lalitha Enterprises,Dist.,277349.64,508739.84,Apr'25,FY_25-26,South-1,Tamil Nadu,Mamaearth,Grace Super MKT,MT
Sri Lalitha Enterprises,Dist.,197720.28,362676.45,Apr'25,FY_25-26,South-1,Tamil Nadu,Mamaearth,Pothys,MT
Sri Lalitha Enterprises,Dist.,757189.58,1388905.71,Apr'25,FY_25-26,South-1,Tamil Nadu,Mamaearth,Sarvana,MT
Sri Vijaya Durga Agencies_Mt,Dist.,19170.86,35170.44,Apr'25,FY_25-26,South-2,Andhra Pradesh,Aqualogica,Apollo,MT
Sri Vijaya Durga Agencies_Mt,Dist.,2496.12,4579.33,Apr'25,FY_25-26,South-2,Andhra Pradesh,Aqualogica,Health & Glow,MT
Sri Vijaya Durga Agencies_Mt,Dist.,52570.25,96444.23,Apr'25,FY_25-26,South-2,Andhra Pradesh,Aqualogica,Reliance Retail,MT
Sri Vijaya Durga Agencies_Mt,Dist.,13503.8,21858.0,Apr'25,FY_25-26,South-2,Andhra Pradesh,BBlunt,Health & Glow,MT
Sri Vijaya Durga Agencies_Mt,Dist.,5033472.62,10199760.38,Apr'25,FY_25-26,South-2,Andhra Pradesh,Mamaearth,Apollo,MT
Sri Vijaya Durga Agencies_Mt,Dist.,58707.32,118963.72,Apr'25,FY_25-26,South-2,Andhra Pradesh,Mamaearth,Vishal Mega Mart,MT
Sri Vijaya Durga Agencies_Mt,Dist.,8663319.92,17555233.52,Apr'25,FY_25-26,South-2,Andhra Pradesh,Mamaearth,D-Mart,MT
Sri Vijaya Durga Agencies_Mt,Dist.,9955.08,20172.84,Apr'25,FY_25-26,South-2,Andhra Pradesh,Mamaearth,Health & Glow,MT
Sri Vijaya Durga Agencies_Mt,Dist.,7316748.36,14826559.25,Apr'25,FY_25-26,South-2,Andhra Pradesh,Mamaearth,Reliance Retail,MT
Sri Vijaya Durga Agencies_Mt,Dist.,692915.87,1404115.29,Apr'25,FY_25-26,South-2,Andhra Pradesh,Mamaearth,More Retail,MT
Sri Vijaya Durga Agencies_Mt,Dist.,41345.63,75851.77,Apr'25,FY_25-26,South-2,Andhra Pradesh,The Derma Co.,Apollo,MT
Sri Vijaya Durga Agencies_Mt,Dist.,63086.73,115737.51,Apr'25,FY_25-26,South-2,Andhra Pradesh,The Derma Co.,Health & Glow,MT
Sri Vijaya Durga Agencies_Mt,Dist.,143309.67,262912.73,Apr'25,FY_25-26,South-2,Andhra Pradesh,The Derma Co.,Reliance Retail,MT
Swastik Marketing,Dist.,90715.21,197576.0,Apr'25,FY_25-26,North,Rajasthan,Mamaearth,Vishal Mega Mart,MT
United Marketing_Mt-Ship to,Dist.,120444.04,208454.0,Apr'25,FY_25-26,West,Goa,Mamaearth,Apollo,MT
Vanaja Agencies MT_Dmart,Dist.,10853849.43,29918676.0,Apr'25,FY_25-26,South-2,Telangana,Mamaearth,D-Mart,MT
Vanaja Agencies MT_Dmart,Dist.,532888.65,1093580.0,Apr'25,FY_25-26,South-2,Telangana,The Derma Co.,D-Mart,MT
Vanaja Agencies_Mt,Dist.,158369.99,285046.65,Apr'25,FY_25-26,South-2,Telangana,Aqualogica,Health & Glow,MT
Vanaja Agencies_Mt,Dist.,349980.06,629921.42,Apr'25,FY_25-26,South-2,Telangana,Aqualogica,Reliance Retail,MT
Vanaja Agencies_Mt,Dist.,54962.15,98925.17,Apr'25,FY_25-26,South-2,Telangana,Aqualogica,Lulu,MT
Vanaja Agencies_Mt,Dist.,199163.95,358470.81,Apr'25,FY_25-26,South-2,Telangana,Aqualogica,Apollo,MT
Vanaja Agencies_Mt,Dist.,108554.55,195384.95,Apr'25,FY_25-26,South-2,Telangana,Aqualogica,More Retail,MT
Vanaja Agencies_Mt,Dist.,133094.38,211374.6,Apr'25,FY_25-26,South-2,Telangana,BBlunt,Health & Glow,MT
Vanaja Agencies_Mt,Dist.,21294.13,33818.4,Apr'25,FY_25-26,South-2,Telangana,BBlunt,Reliance Retail,MT
Vanaja Agencies_Mt,Dist.,3016537.09,5464144.26,Apr'25,FY_25-26,South-2,Telangana,Mamaearth,Apollo,MT
Vanaja Agencies_Mt,Dist.,490320.63,888165.0,Apr'25,FY_25-26,South-2,Telangana,Mamaearth,Health & Glow,MT
Vanaja Agencies_Mt,Dist.,827608.76,1499127.49,Apr'25,FY_25-26,South-2,Telangana,Mamaearth,Vijetha,MT
Vanaja Agencies_Mt,Dist.,1298349.04,2351824.7,Apr'25,FY_25-26,South-2,Telangana,Mamaearth,More Retail,MT
Vanaja Agencies_Mt,Dist.,4830709.6,8750329.74,Apr'25,FY_25-26,South-2,Telangana,Mamaearth,Reliance Retail,MT
Vanaja Agencies_Mt,Dist.,104400.47,189110.63,Apr'25,FY_25-26,South-2,Telangana,Mamaearth,Lulu,MT
Vanaja Agencies_Mt,Dist.,922767.77,1671498.17,Apr'25,FY_25-26,South-2,Telangana,Mamaearth,Ratnadeep,MT
Vanaja Agencies_Mt,Dist.,1296372.53,2333312.61,Apr'25,FY_25-26,South-2,Telangana,The Derma Co.,Health & Glow,MT
Vanaja Agencies_Mt,Dist.,137737.71,247911.09,Apr'25,FY_25-26,South-2,Telangana,The Derma Co.,Reliance Retail,MT
Vanaja Agencies_Mt,Dist.,39383.6,70885.69,Apr'25,FY_25-26,South-2,Telangana,The Derma Co.,Lulu,MT
Vanaja Agencies_Mt,Dist.,678837.69,1221825.13,Apr'25,FY_25-26,South-2,Telangana,The Derma Co.,Apollo,MT
Vanaja Agencies_Mt,Dist.,214154.2,385451.47,Apr'25,FY_25-26,South-2,Telangana,The Derma Co.,More Retail,MT
VISHAL ENTERPRISES_Solapur,Dist.,3731646.85,9352029.0,Apr'25,FY_25-26,West,Pune,Mamaearth,D-Mart,MT
Apollo Healthco Limited Faridabad_ShipTo,Direct,18286.05,30825.0,Jun'25,FY_25-26,North,Haryana,Aqualogica,Apollo,MT
Apollo Healthco Limited Faridabad_ShipTo,Direct,941840.17,2333132.0,Jun'25,FY_25-26,North,Haryana,Mamaearth,Apollo,MT
Apollo Healthco Limited Faridabad_ShipTo,Direct,136177.38,229555.0,Jun'25,FY_25-26,North,Haryana,The Derma Co.,Apollo,MT
APOLLO HEALTHCO LIMITED_AHMEDABAD,Direct,479770.45,1490214.0,Jun'25,FY_25-26,West,Gujarat,Mamaearth,Apollo,MT
Apollo Healthco Limited_Bhiwandi,Direct,2985.68,5033.0,Jun'25,FY_25-26,West,Mumbai,Aqualogica,Apollo,MT
Apollo Healthco Limited_Bhiwandi,Direct,560161.46,1383097.0,Jun'25,FY_25-26,West,Mumbai,Mamaearth,Apollo,MT
Apollo Healthco Limited_Bhiwandi,Direct,90982.02,153370.0,Jun'25,FY_25-26,West,Mumbai,The Derma Co.,Apollo,MT
Apollo Healthco Limited_Faridabad,Direct,69490.46,117141.0,Jun'25,FY_25-26,North,Haryana,Aqualogica,Apollo,MT
Apollo Healthco Limited_Faridabad,Direct,2992022.25,8585475.0,Jun'25,FY_25-26,North,Haryana,Mamaearth,Apollo,MT
Apollo Healthco Limited_Faridabad,Direct,631852.77,1065123.0,Jun'25,FY_25-26,North,Haryana,The Derma Co.,Apollo,MT
Apollo Healthco Limited_Rajasthan,Direct,6392.52,10776.0,Jun'25,FY_25-26,North,Rajasthan,Aqualogica,Apollo,MT
Apollo Healthco Limited_Rajasthan,Direct,426159.71,1116965.0,Jun'25,FY_25-26,North,Rajasthan,Mamaearth,Apollo,MT
Apollo Healthco Limited_Rajasthan,Direct,106541.93,179599.0,Jun'25,FY_25-26,North,Rajasthan,The Derma Co.,Apollo,MT
Apollo Healthco Limited-Bangalore,Direct,2898666.02,9000729.0,Jun'25,FY_25-26,South-1,Karnataka,Mamaearth,Apollo,MT
Apollo Healthco Limited-Chennai,Direct,509390.69,1573822.0,Jun'25,FY_25-26,South-1,Tamil Nadu,Mamaearth,Apollo,MT
APOLLO HEALTHCO LIMITED-Chittor,Direct,1776.05,2994.0,Jun'25,FY_25-26,South-2,Andhra Pradesh,Aqualogica,Apollo,MT
APOLLO HEALTHCO LIMITED-Chittor,Direct,664573.97,2082169.0,Jun'25,FY_25-26,South-2,Andhra Pradesh,Mamaearth,Apollo,MT
Apollo Healthco Limited-Goa,Direct,373265.7,1164157.0,Jun'25,FY_25-26,West,Goa,Mamaearth,Apollo,MT
Apollo Healthco Limited-Goa,Direct,21778.43,36712.0,Jun'25,FY_25-26,West,Goa,The Derma Co.,Apollo,MT
Apollo Healthco Limited-Hubbli,Direct,1574457.66,4943077.0,Jun'25,FY_25-26,South-1,Karnataka,Mamaearth,Apollo,MT
APOLLO HEALTHCO LIMITED-HYD,Direct,394402.53,1219948.0,Jun'25,FY_25-26,South-2,Telangana,Mamaearth,Apollo,MT
Apollo Healthco Limited-Kochi,Direct,7990.69,13470.0,Jun'25,FY_25-26,South-1,Kerala,Aqualogica,Apollo,MT
Apollo Healthco Limited-Kochi,Direct,565629.17,1393408.0,Jun'25,FY_25-26,South-1,Kerala,Mamaearth,Apollo,MT
Apollo Healthco Limited-Kochi,Direct,143020.11,241091.0,Jun'25,FY_25-26,South-1,Kerala,The Derma Co.,Apollo,MT
APOLLO HEALTHCO LIMITED-Madurai,Direct,367865.23,1154238.0,Jun'25,FY_25-26,South-1,Tamil Nadu,Mamaearth,Apollo,MT
Apollo Healthco Limited-Ore,Direct,242672.78,680328.0,Jun'25,FY_25-26,East,Orissa,Mamaearth,Apollo,MT
Apollo Healthco Limited-Ore,Direct,46164.51,77820.0,Jun'25,FY_25-26,East,Orissa,The Derma Co.,Apollo,MT
Apollo Healthco Limited-Sanath Nagar,Direct,352011.07,1071837.0,Jun'25,FY_25-26,South-2,Telangana,Mamaearth,Apollo,MT
APOLLO HEALTHCO LIMITED-Vijayawada,Direct,321418.74,993774.0,Jun'25,FY_25-26,South-2,Andhra Pradesh,Mamaearth,Apollo,MT
APOLLO HEALTHCO LIMITED-WB-2,Direct,1776.1,2994.0,Jun'25,FY_25-26,East,West Bengal,Aqualogica,Apollo,MT
APOLLO HEALTHCO LIMITED-WB-2,Direct,1841718.9,5748411.0,Jun'25,FY_25-26,East,West Bengal,Mamaearth,Apollo,MT
Apollo Healthco Ltd_Raipur,Direct,3196.27,5388.0,Jun'25,FY_25-26,Central,Chattishgarh,Aqualogica,Apollo,MT
Apollo Healthco Ltd_Raipur,Direct,292722.88,904158.0,Jun'25,FY_25-26,Central,Chattishgarh,Mamaearth,Apollo,MT
Apollo Healthco Ltd_Raipur,Direct,14208.79,23952.0,Jun'25,FY_25-26,Central,Chattishgarh,The Derma Co.,Apollo,MT
Avenue E Commerce Limited(Belapur),Direct,5778.14,11364.0,Jun'25,FY_25-26,West,Mumbai,Aqualogica,D-Mart,MT
Avenue E Commerce Limited(Belapur),Direct,13617.6,28128.0,Jun'25,FY_25-26,West,Mumbai,The Derma Co.,D-Mart,MT
Avenue E Commerce Limited(Ck Palya),Direct,9115.82,17928.0,Jun'25,FY_25-26,South-1,Karnataka,Aqualogica,D-Mart,MT
Avenue E Commerce Limited(Ck Palya),Direct,17951.08,35304.0,Jun'25,FY_25-26,South-1,Karnataka,The Derma Co.,D-Mart,MT
Avenue E Commerce Limited(Kanjur),Direct,10336.49,20328.0,Jun'25,FY_25-26,West,Mumbai,Aqualogica,D-Mart,MT
Avenue E Commerce Limited(Kanjur),Direct,21905.05,43080.0,Jun'25,FY_25-26,West,Mumbai,The Derma Co.,D-Mart,MT
Avenue E Commerce Limited(Kiwale),Direct,4557.93,8964.0,Jun'25,FY_25-26,West,Pune,Aqualogica,D-Mart,MT
Avenue E Commerce Limited(Kiwale),Direct,5473.17,10764.0,Jun'25,FY_25-26,West,Pune,Mamaearth,D-Mart,MT
Avenue E Commerce Limited(Kiwale),Direct,19720.52,43728.0,Jun'25,FY_25-26,West,Pune,The Derma Co.,D-Mart,MT
Avenue E Commerce Limited(Kushaiguda),Direct,7297.65,14352.0,Jun'25,FY_25-26,South-2,Telangana,Aqualogica,D-Mart,MT
Avenue E Commerce Limited(Kushaiguda),Direct,16860.01,37428.0,Jun'25,FY_25-26,South-2,Telangana,The Derma Co.,D-Mart,MT
Avenue E Commerce Limited(Mira Road) N2,Direct,20970.91,41244.0,Jun'25,FY_25-26,West,Pune,Aqualogica,D-Mart,MT
Avenue E Commerce Limited(Mira Road) N2,Direct,5473.06,10764.0,Jun'25,FY_25-26,West,Pune,Mamaearth,D-Mart,MT
Avenue E Commerce Limited(Mira Road) N2,Direct,18106.73,38304.0,Jun'25,FY_25-26,West,Pune,The Derma Co.,D-Mart,MT
Avenue E Commerce Limited(Nahur),Direct,8816.8,17340.0,Jun'25,FY_25-26,West,Mumbai,Aqualogica,D-Mart,MT
Avenue E Commerce Limited(Nahur),Direct,22975.44,47880.0,Jun'25,FY_25-26,West,Mumbai,The Derma Co.,D-Mart,MT
Avenue E Commerce Limited_3826,Direct,1519.22,2988.0,Jun'25,FY_25-26,West,Gujarat,Aqualogica,D-Mart,MT
Avenue E Commerce Limited_3826,Direct,4868.85,9576.0,Jun'25,FY_25-26,West,Gujarat,The Derma Co.,D-Mart,MT
Avenue E Commerce Limited_GachibowlI,Direct,3038.7,5976.0,Jun'25,FY_25-26,South-2,Telangana,Aqualogica,D-Mart,MT
Avenue E Commerce Limited_GachibowlI,Direct,1519.35,2988.0,Jun'25,FY_25-26,South-2,Telangana,Mamaearth,D-Mart,MT
Avenue E Commerce Limited_GachibowlI,Direct,17360.56,37740.0,Jun'25,FY_25-26,South-2,Telangana,The Derma Co.,D-Mart,MT
Avenue E Commerce Limited_Panvel-2,Direct,3038.64,5976.0,Jun'25,FY_25-26,West,Mumbai,Aqualogica,D-Mart,MT
Avenue E Commerce Limited_Panvel-2,Direct,6693.56,13164.0,Jun'25,FY_25-26,West,Mumbai,The Derma Co.,D-Mart,MT
Avenue E Commerce Ltd -  IAA0-KanadiaFC-MP,Direct,11863.72,23332.0,Jun'25,FY_25-26,Central,Madhya Pradesh,Aqualogica,D-Mart,MT
Avenue E Commerce Ltd -  IAA0-KanadiaFC-MP,Direct,913.22,1796.0,Jun'25,FY_25-26,Central,Madhya Pradesh,Mamaearth,D-Mart,MT
Avenue E Commerce Ltd -  IAA0-KanadiaFC-MP,Direct,26115.43,56304.0,Jun'25,FY_25-26,Central,Madhya Pradesh,The Derma Co.,D-Mart,MT
Avenue E Commerce Ltd -Bachupally FC,Direct,15458.45,35346.0,Jun'25,FY_25-26,South-2,Telangana,The Derma Co.,D-Mart,MT
Avenue E Commerce Ltd -Ganguru FC,Direct,3960.04,7788.0,Jun'25,FY_25-26,South-2,Andhra Pradesh,Mamaearth,D-Mart,MT
Avenue E Commerce Ltd -Ganguru FC,Direct,28245.09,60492.0,Jun'25,FY_25-26,South-2,Andhra Pradesh,The Derma Co.,D-Mart,MT
"Avenue E Commerce Ltd -IAB0-AyodhyaBypass FC, MP",Direct,12776.94,25128.0,Jun'25,FY_25-26,Central,Madhya Pradesh,Aqualogica,D-Mart,MT
"Avenue E Commerce Ltd -IAB0-AyodhyaBypass FC, MP",Direct,26115.44,56304.0,Jun'25,FY_25-26,Central,Madhya Pradesh,The Derma Co.,D-Mart,MT
Avenue E Commerce Ltd -Kancharapalem FC,Direct,27326.23,58686.0,Jun'25,FY_25-26,South-2,Andhra Pradesh,The Derma Co.,D-Mart,MT
Avenue E Commerce Ltd -Kurla FC,Direct,4258.97,8376.0,Jun'25,FY_25-26,West,Mumbai,Aqualogica,D-Mart,MT
Avenue E Commerce Ltd -Kurla FC,Direct,7913.89,15564.0,Jun'25,FY_25-26,West,Mumbai,The Derma Co.,D-Mart,MT
Avenue E Commerce Ltd -MAA0-GurugramFC-HR,Direct,9738.41,19152.0,Jun'25,FY_25-26,North,Haryana,Aqualogica,D-Mart,MT
Avenue E Commerce Ltd -MAA0-GurugramFC-HR,Direct,20628.59,41916.0,Jun'25,FY_25-26,North,Haryana,The Derma Co.,D-Mart,MT
Avenue E Commerce Ltd -Nagpur-FC,Direct,2739.65,5388.0,Jun'25,FY_25-26,West,Pune,Aqualogica,D-Mart,MT
Avenue E Commerce Ltd -Nagpur-FC,Direct,6923.89,14964.0,Jun'25,FY_25-26,West,Pune,The Derma Co.,D-Mart,MT
Avenue E Commerce Ltd -Perungudi Chennai-FC,Direct,2054.8,5388.0,Jun'25,FY_25-26,South-1,Tamil Nadu,Mamaearth,D-Mart,MT
Avenue E Commerce Ltd -Perungudi Chennai-FC,Direct,14621.53,32352.0,Jun'25,FY_25-26,South-1,Tamil Nadu,The Derma Co.,D-Mart,MT
Avenue E Commerce Ltd -UPPAL FC,Direct,3960.06,7788.0,Jun'25,FY_25-26,South-2,Telangana,Mamaearth,D-Mart,MT
Avenue E Commerce Ltd -UPPAL FC,Direct,9366.24,23364.0,Jun'25,FY_25-26,South-2,Telangana,The Derma Co.,D-Mart,MT
Avenue E Commerce Ltd -Vashi FC-E,Direct,1519.5,2988.0,Jun'25,FY_25-26,West,Mumbai,Aqualogica,D-Mart,MT
Avenue E Commerce Ltd -Vashi FC-E,Direct,10572.92,22140.0,Jun'25,FY_25-26,West,Mumbai,The Derma Co.,D-Mart,MT
Avenue E Commerce Ltd -Yelahanka FC,Direct,10653.34,20952.0,Jun'25,FY_25-26,South-1,Karnataka,The Derma Co.,D-Mart,MT
Avenue E Commerce Ltd._Hennur Fc-Ka,Direct,5018.82,9870.0,Jun'25,FY_25-26,South-1,Karnataka,Aqualogica,D-Mart,MT
Avenue E Commerce Ltd._Hennur Fc-Ka,Direct,13543.14,29328.0,Jun'25,FY_25-26,South-1,Karnataka,The Derma Co.,D-Mart,MT
Avenue E Commerce Ltd_3919-Sardarnagar,Direct,1519.22,2988.0,Jun'25,FY_25-26,West,Gujarat,Aqualogica,D-Mart,MT
Avenue E Commerce Ltd_3919-Sardarnagar,Direct,4312.08,8481.0,Jun'25,FY_25-26,West,Gujarat,The Derma Co.,D-Mart,MT
Avenue E Commerce Ltd_4047-Vasai Waliv,Direct,4258.98,8376.0,Jun'25,FY_25-26,West,Mumbai,Aqualogica,D-Mart,MT
Avenue E Commerce Ltd_4047-Vasai Waliv,Direct,1519.32,2988.0,Jun'25,FY_25-26,West,Mumbai,Mamaearth,D-Mart,MT
Avenue E Commerce Ltd_4047-Vasai Waliv,Direct,12627.66,27528.0,Jun'25,FY_25-26,West,Mumbai,The Derma Co.,D-Mart,MT
Avenue E Commerce Ltd_CadburyFC.,Direct,13374.97,26304.0,Jun'25,FY_25-26,West,Mumbai,Aqualogica,D-Mart,MT
Avenue E Commerce Ltd_CadburyFC.,Direct,34158.89,71220.0,Jun'25,FY_25-26,West,Mumbai,The Derma Co.,D-Mart,MT
Avenue E Commerce Ltd_Goregaon,Direct,6077.26,11952.0,Jun'25,FY_25-26,West,Mumbai,Aqualogica,D-Mart,MT
Avenue E Commerce Ltd_Goregaon,Direct,11487.98,23940.0,Jun'25,FY_25-26,West,Mumbai,The Derma Co.,D-Mart,MT
Avenue E Commerce Ltd_Hoodi FC,Direct,8667.45,17046.0,Jun'25,FY_25-26,South-1,Karnataka,Aqualogica,D-Mart,MT
Avenue E Commerce Ltd_Hoodi FC,Direct,15522.31,30528.0,Jun'25,FY_25-26,South-1,Karnataka,The Derma Co.,D-Mart,MT
Avenue E Commerce Ltd_Manpada,Direct,10336.27,20328.0,Jun'25,FY_25-26,West,Mumbai,Aqualogica,D-Mart,MT
Avenue E Commerce Ltd_Manpada,Direct,20317.11,41304.0,Jun'25,FY_25-26,West,Mumbai,The Derma Co.,D-Mart,MT
Avenue E Commerce Ltd_PeddaAmberpetFC,Direct,2739.66,5388.0,Jun'25,FY_25-26,South-2,Telangana,Aqualogica,D-Mart,MT
Avenue E Commerce Ltd_PeddaAmberpetFC,Direct,1519.32,2988.0,Jun'25,FY_25-26,South-2,Telangana,Mamaearth,D-Mart,MT
Avenue E Commerce Ltd_PeddaAmberpetFC,Direct,7311.36,17976.0,Jun'25,FY_25-26,South-2,Telangana,The Derma Co.,D-Mart,MT
Avenue E Commerce Ltd_SanandFC,Direct,3798.51,7470.0,Jun'25,FY_25-26,West,Gujarat,Aqualogica,D-Mart,MT
Avenue E Commerce Ltd_SanandFC,Direct,1519.41,2988.0,Jun'25,FY_25-26,West,Gujarat,Mamaearth,D-Mart,MT
Avenue E Commerce Ltd_SanandFC,Direct,1824.51,3588.0,Jun'25,FY_25-26,West,Gujarat,The Derma Co.,D-Mart,MT
Avenue E Commerce Ltd_Wagholi,Direct,1519.41,2988.0,Jun'25,FY_25-26,West,Pune,Aqualogica,D-Mart,MT
Avenue E Commerce Ltd_Wagholi,Direct,8748.41,18552.0,Jun'25,FY_25-26,West,Pune,The Derma Co.,D-Mart,MT
Avenue Supermarts Ltd.-DC-1032,Direct,7053341.79,18384798.0,Jun'25,FY_25-26,South-1,Karnataka,Mamaearth,D-Mart,MT
Avenue Supermarts Ltd.-DC-1032,Direct,2501857.55,4920320.0,Jun'25,FY_25-26,South-1,Karnataka,The Derma Co.,D-Mart,MT
Avenue Supermarts Ltd.-DC-1039,Direct,11654489.16,29842272.0,Jun'25,FY_25-26,West,Mumbai,Mamaearth,D-Mart,MT
Avenue Supermarts Ltd.-DC-1039,Direct,255599.9,502680.0,Jun'25,FY_25-26,West,Mumbai,The Derma Co.,D-Mart,MT
Avenue Supermarts Ltd.-DC-1049,Direct,4490414.02,12268784.0,Jun'25,FY_25-26,Central,Madhya Pradesh,Mamaearth,D-Mart,MT
Avenue Supermarts Ltd.-DC-1049,Direct,124059.69,243984.0,Jun'25,FY_25-26,Central,Madhya Pradesh,The Derma Co.,D-Mart,MT
Avenue Supermarts Ltd.-DC-1050,Direct,2436868.86,6380330.0,Jun'25,FY_25-26,North,Punjab,Mamaearth,D-Mart,MT
Avenue Supermarts Ltd.-DC-1050,Direct,641298.01,1261220.0,Jun'25,FY_25-26,North,Punjab,The Derma Co.,D-Mart,MT
Avenue Supermarts Ltd.-DC-1068,Direct,2459728.94,6444726.0,Jun'25,FY_25-26,North,Rajasthan,Mamaearth,D-Mart,MT
Avenue Supermarts Ltd.-DC-1068,Direct,109464.39,215280.0,Jun'25,FY_25-26,North,Rajasthan,The Derma Co.,D-Mart,MT
Avenue Supermarts Ltd.-DC-1091,Direct,2219797.46,6024281.0,Jun'25,FY_25-26,North,Haryana,Mamaearth,D-Mart,MT
Avenue Supermarts Ltd.-DC-1091,Direct,229352.5,451060.0,Jun'25,FY_25-26,North,Haryana,The Derma Co.,D-Mart,MT
Metro Cash & Carry India Pvt Ltd -(DC27)-T0SJ,Direct,7596.47,11952.0,Jun'25,FY_25-26,South-1,Karnataka,Aqualogica,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd -(DC27)-T0SJ,Direct,75373.85,154898.0,Jun'25,FY_25-26,South-1,Karnataka,Mamaearth,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd -(DC27)-T0SJ,Direct,17232.22,27112.0,Jun'25,FY_25-26,South-1,Karnataka,The Derma Co.,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC10)-T0SM,Direct,30427.1,47872.0,Jun'25,FY_25-26,South-1,Karnataka,Aqualogica,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC10)-T0SM,Direct,12950.7,20376.0,Jun'25,FY_25-26,South-1,Karnataka,BBlunt,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC10)-T0SM,Direct,75312.76,153782.0,Jun'25,FY_25-26,South-1,Karnataka,Mamaearth,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC10)-T0SM,Direct,20781.36,32696.0,Jun'25,FY_25-26,South-1,Karnataka,The Derma Co.,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC11)-T0SL,Direct,7596.63,11952.0,Jun'25,FY_25-26,South-1,Karnataka,Aqualogica,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC11)-T0SL,Direct,21691.44,34128.0,Jun'25,FY_25-26,South-1,Karnataka,BBlunt,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC11)-T0SL,Direct,156825.6,364947.0,Jun'25,FY_25-26,South-1,Karnataka,Mamaearth,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC11)-T0SL,Direct,27365.99,43056.0,Jun'25,FY_25-26,South-1,Karnataka,The Derma Co.,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC12)-T0QX,Direct,28538.13,44900.0,Jun'25,FY_25-26,South-2,Telangana,Aqualogica,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC12)-T0QX,Direct,1944.85,4990.0,Jun'25,FY_25-26,South-2,Telangana,Mamaearth,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC12)-T0QX,Direct,13683.05,21528.0,Jun'25,FY_25-26,South-2,Telangana,The Derma Co.,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC15)-T0QY,Direct,238596.1,488901.0,Jun'25,FY_25-26,South-2,Telangana,Mamaearth,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC16)-T0QZ,Direct,66447.53,146200.0,Jun'25,FY_25-26,South-2,Telangana,Mamaearth,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC17)-T0QT,Direct,23555.17,55152.0,Jun'25,FY_25-26,South-2,Andhra Pradesh,Mamaearth,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC18)-T0SN,Direct,7596.52,11952.0,Jun'25,FY_25-26,South-1,Karnataka,Aqualogica,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC18)-T0SN,Direct,54290.82,124208.0,Jun'25,FY_25-26,South-1,Karnataka,Mamaearth,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC18)-T0SN,Direct,29903.3,47048.0,Jun'25,FY_25-26,South-1,Karnataka,The Derma Co.,Metro CNC,MT
