Chain Name,Ship-To Name,Bill-To / Account (inferred),Direct/Distributor,Brand,Month Logic,Months Covered,Month Range,Avg Cont%,Min Cont%,Max Cont%,Mapping Confidence,Remarks,Pri: Low Confidence,Pri: Medium Confidence,Pri: Multi-Chain Distributor,Pri: Negative NSV/Cont,Pri: Name Variant (Merge Candidate),Validation Status,Validated Chain,Validated Account / Bill-To,Mapping Action,Validation Remarks,Validated By,Validated Date
Reliance Retail,Reliance Retail Limited_FRCH,Reliance Retail Limited_FRCH,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),2,Oct'25–Nov'25,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited_FRCH,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited_FRCJ,Reliance Retail Limited_FRCJ,Direct,Mamaearth,Monthly dynamic Cont% (secondary-driven),10,Apr'25–Apr'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited_FRCJ,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited_FRCP,Reliance Retail Limited_FRCP,Direct,Aqualogica,Monthly dynamic Cont% (secondary-driven),9,Apr'25–Mar'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited_FRCP,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited_FRCP,Reliance Retail Limited_FRCP,Direct,BBlunt,Monthly dynamic Cont% (secondary-driven),9,Apr'25–Mar'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited_FRCP,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited_FRCP,Reliance Retail Limited_FRCP,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),9,Apr'25–Mar'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited_FRCP,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited_FRCQ,Reliance Retail Limited_FRCQ,Direct,Mamaearth,Monthly dynamic Cont% (secondary-driven),10,Apr'25–Apr'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited_FRCQ,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited_FRCQ,Reliance Retail Limited_FRCQ,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),2,Oct'25–Jan'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited_FRCQ,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited_FRCS,Reliance Retail Limited_FRCS,Direct,Mamaearth,Monthly dynamic Cont% (secondary-driven),11,Apr'25–May'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited_FRCS,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited_FRCS,Reliance Retail Limited_FRCS,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),1,Oct'25–Oct'25,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited_FRCS,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited_FRDA,Reliance Retail Limited_FRDA,Direct,Mamaearth,Monthly dynamic Cont% (secondary-driven),10,Apr'25–May'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited_FRDA,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited_FRDA,Reliance Retail Limited_FRDA,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),1,Oct'25–Oct'25,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited_FRDA,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited_FRDB,Reliance Retail Limited_FRDB,Direct,Aqualogica,Monthly dynamic Cont% (secondary-driven),9,Apr'25–Mar'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited_FRDB,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited_FRDB,Reliance Retail Limited_FRDB,Direct,BBlunt,Monthly dynamic Cont% (secondary-driven),9,Apr'25–Mar'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited_FRDB,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited_FRDB,Reliance Retail Limited_FRDB,Direct,Mamaearth,Monthly dynamic Cont% (secondary-driven),10,Apr'25–May'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited_FRDB,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited_FRDB,Reliance Retail Limited_FRDB,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),10,Apr'25–Apr'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited_FRDB,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited_FRDI,Reliance Retail Limited_FRDI,Direct,Mamaearth,Monthly dynamic Cont% (secondary-driven),9,Apr'25–May'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited_FRDI,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited_FRDI,Reliance Retail Limited_FRDI,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),1,Oct'25–Oct'25,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited_FRDI,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited_FRDK,Reliance Retail Limited_FRDK,Direct,Aqualogica,Monthly dynamic Cont% (secondary-driven),7,Apr'25–Mar'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited_FRDK,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited_FRDK,Reliance Retail Limited_FRDK,Direct,BBlunt,Monthly dynamic Cont% (secondary-driven),8,Apr'25–Mar'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited_FRDK,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited_FRDK,Reliance Retail Limited_FRDK,Direct,Mamaearth,Monthly dynamic Cont% (secondary-driven),10,Apr'25–May'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited_FRDK,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited_FRDK,Reliance Retail Limited_FRDK,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),9,Apr'25–Apr'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited_FRDK,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited_FRDL,Reliance Retail Limited_FRDL,Direct,Aqualogica,Monthly dynamic Cont% (secondary-driven),9,Apr'25–Apr'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited_FRDL,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited_FRDL,Reliance Retail Limited_FRDL,Direct,BBlunt,Monthly dynamic Cont% (secondary-driven),9,Apr'25–Apr'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited_FRDL,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited_FRDL,Reliance Retail Limited_FRDL,Direct,Mamaearth,Monthly dynamic Cont% (secondary-driven),9,Apr'25–Apr'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited_FRDL,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited_FRDL,Reliance Retail Limited_FRDL,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),9,Apr'25–Apr'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited_FRDL,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited_FRDP,Reliance Retail Limited_FRDP,Direct,Mamaearth,Monthly dynamic Cont% (secondary-driven),10,Apr'25–May'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited_FRDP,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited_FRDP,Reliance Retail Limited_FRDP,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),1,Oct'25–Oct'25,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited_FRDP,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited_FRDT,Reliance Retail Limited_FRDT,Direct,Mamaearth,Monthly dynamic Cont% (secondary-driven),9,Apr'25–Apr'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited_FRDT,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited_FREM,Reliance Retail Limited_FREM,Direct,Mamaearth,Monthly dynamic Cont% (secondary-driven),10,Apr'25–Apr'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited_FREM,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited_FRER,Reliance Retail Limited_FRER,Direct,Mamaearth,Monthly dynamic Cont% (secondary-driven),11,Apr'25–May'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited_FRER,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited_FRER,Reliance Retail Limited_FRER,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),1,Oct'25–Oct'25,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited_FRER,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited_FREX,Reliance Retail Limited_FREX,Direct,Mamaearth,Monthly dynamic Cont% (secondary-driven),10,Apr'25–Apr'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited_FREX,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited_FRFA,Reliance Retail Limited_FRFA,Direct,Mamaearth,Monthly dynamic Cont% (secondary-driven),10,Apr'25–May'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited_FRFA,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited_FRFA,Reliance Retail Limited_FRFA,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),1,Oct'25–Oct'25,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited_FRFA,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
