Ship To Name,Direct/Distributor,Chain Name,State,Zone,NSV,MRP value,Brand,Revised month,Month,FY,Channel,Unique,Calulation for unique,Cont%
Sri Vijaya Durga Agencies_Mt,Dist.,VMM,Andhra Pradesh,South-2,0.000643,0.000965,Aqualogica,2025-01-01,Jan'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45658South-2Andhra PradeshAqualogicaFY_24-25MTDist.Jan'250.000643,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,0.32
Sri Vijaya Durga Agencies_Mt,Dist.,Apollo Healthco,Andhra Pradesh,South-2,0.114041,0.199571,BBlunt,2025-01-01,Jan'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45658South-2Andhra PradeshBBluntFY_24-25MTDist.Jan'250.114041,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,28.51
Sri Vijaya Durga Agencies_Mt,Dist.,D-Mart,Andhra Pradesh,South-2,0.192926,0.337621,BBlunt,2025-01-01,Jan'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45658South-2Andhra PradeshBBluntFY_24-25MTDist.Jan'250.192926,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,48.23
Sri Vijaya Durga Agencies_Mt,Dist.,H&G,Andhra Pradesh,South-2,0.008574,0.015005,BBlunt,2025-01-01,Jan'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45658South-2Andhra PradeshBBluntFY_24-25MTDist.Jan'250.008574,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,2.14
Sri Vijaya Durga Agencies_Mt,Dist.,More Retail,Andhra Pradesh,South-2,0.008574,0.015005,BBlunt,2025-01-01,Jan'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45658South-2Andhra PradeshBBluntFY_24-25MTDist.Jan'250.008574,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,2.14
Sri Vijaya Durga Agencies_Mt,Dist.,Reliance Retail,Andhra Pradesh,South-2,0.074598,0.130547,BBlunt,2025-01-01,Jan'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45658South-2Andhra PradeshBBluntFY_24-25MTDist.Jan'250.074598,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,18.65
Sri Vijaya Durga Agencies_Mt,Dist.,VMM,Andhra Pradesh,South-2,0.001286,0.002251,BBlunt,2025-01-01,Jan'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45658South-2Andhra PradeshBBluntFY_24-25MTDist.Jan'250.001286,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,0.32
Sri Vijaya Durga Agencies_Mt,Dist.,Apollo Healthco,Andhra Pradesh,South-2,26.086817,54.654019,Mamaearth,2025-01-01,Jan'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45658South-2Andhra PradeshMamaearthFY_24-25MTDist.Jan'2526.086817,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,28.51
Sri Vijaya Durga Agencies_Mt,Dist.,D-Mart,Andhra Pradesh,South-2,44.131833,92.459807,Mamaearth,2025-01-01,Jan'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45658South-2Andhra PradeshMamaearthFY_24-25MTDist.Jan'2544.131833,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,48.23
Sri Vijaya Durga Agencies_Mt,Dist.,H&G,Andhra Pradesh,South-2,1.961415,4.109325,Mamaearth,2025-01-01,Jan'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45658South-2Andhra PradeshMamaearthFY_24-25MTDist.Jan'251.961415,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,2.14
Sri Vijaya Durga Agencies_Mt,Dist.,More Retail,Andhra Pradesh,South-2,1.961415,4.109325,Mamaearth,2025-01-01,Jan'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45658South-2Andhra PradeshMamaearthFY_24-25MTDist.Jan'251.961415,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,2.14
Sri Vijaya Durga Agencies_Mt,Dist.,Reliance Retail,Andhra Pradesh,South-2,17.064309,35.751125,Mamaearth,2025-01-01,Jan'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45658South-2Andhra PradeshMamaearthFY_24-25MTDist.Jan'2517.064309,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,18.65
Sri Vijaya Durga Agencies_Mt,Dist.,VMM,Andhra Pradesh,South-2,0.294212,0.616399,Mamaearth,2025-01-01,Jan'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45658South-2Andhra PradeshMamaearthFY_24-25MTDist.Jan'250.294212,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,0.32
Sri Vijaya Durga Agencies_Mt,Dist.,Apollo Healthco,Andhra Pradesh,South-2,0.342122,0.627224,The Derma Co,2025-01-01,Jan'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45658South-2Andhra PradeshThe Derma CoFY_24-25MTDist.Jan'250.342122,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,28.51
Sri Vijaya Durga Agencies_Mt,Dist.,D-Mart,Andhra Pradesh,South-2,0.578778,1.061093,The Derma Co,2025-01-01,Jan'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45658South-2Andhra PradeshThe Derma CoFY_24-25MTDist.Jan'250.578778,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,48.23
Sri Vijaya Durga Agencies_Mt,Dist.,H&G,Andhra Pradesh,South-2,0.025723,0.04716,The Derma Co,2025-01-01,Jan'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45658South-2Andhra PradeshThe Derma CoFY_24-25MTDist.Jan'250.025723,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,2.14
Sri Vijaya Durga Agencies_Mt,Dist.,More Retail,Andhra Pradesh,South-2,0.025723,0.04716,The Derma Co,2025-01-01,Jan'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45658South-2Andhra PradeshThe Derma CoFY_24-25MTDist.Jan'250.025723,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,2.14
Sri Vijaya Durga Agencies_Mt,Dist.,Reliance Retail,Andhra Pradesh,South-2,0.223794,0.410289,The Derma Co,2025-01-01,Jan'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45658South-2Andhra PradeshThe Derma CoFY_24-25MTDist.Jan'250.223794,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,18.65
Sri Vijaya Durga Agencies_Mt,Dist.,VMM,Andhra Pradesh,South-2,0.003859,0.007074,The Derma Co,2025-01-01,Jan'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45658South-2Andhra PradeshThe Derma CoFY_24-25MTDist.Jan'250.003859,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,0.32
Sri Vijaya Durga Agencies_Mt,Dist.,Apollo Healthco,Andhra Pradesh,South-2,0.0,0.0,BBlunt,2024-07-01,July'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45474South-2Andhra PradeshBBluntFY_24-25MTDist.July'240.0,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,17.44
Sri Vijaya Durga Agencies_Mt,Dist.,D-Mart,Andhra Pradesh,South-2,0.0,0.0,BBlunt,2024-07-01,July'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45474South-2Andhra PradeshBBluntFY_24-25MTDist.July'240.0,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,59.98
Sri Vijaya Durga Agencies_Mt,Dist.,H&G,Andhra Pradesh,South-2,0.0,0.0,BBlunt,2024-07-01,July'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45474South-2Andhra PradeshBBluntFY_24-25MTDist.July'240.0,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,0.24
Sri Vijaya Durga Agencies_Mt,Dist.,More Retail,Andhra Pradesh,South-2,0.0,0.0,BBlunt,2024-07-01,July'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45474South-2Andhra PradeshBBluntFY_24-25MTDist.July'240.0,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,0.57
Sri Vijaya Durga Agencies_Mt,Dist.,Reliance Retail,Andhra Pradesh,South-2,0.0,0.0,BBlunt,2024-07-01,July'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45474South-2Andhra PradeshBBluntFY_24-25MTDist.July'240.0,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,20.62
Sri Vijaya Durga Agencies_Mt,Dist.,VMM,Andhra Pradesh,South-2,0.0,0.0,BBlunt,2024-07-01,July'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45474South-2Andhra PradeshBBluntFY_24-25MTDist.July'240.0,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,1.14
Sri Vijaya Durga Agencies_Mt,Dist.,Apollo Healthco,Andhra Pradesh,South-2,21.4,45.869601,Mamaearth,2024-07-01,July'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45474South-2Andhra PradeshMamaearthFY_24-25MTDist.July'2421.4,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,17.44
Sri Vijaya Durga Agencies_Mt,Dist.,D-Mart,Andhra Pradesh,South-2,73.6,157.757131,Mamaearth,2024-07-01,July'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45474South-2Andhra PradeshMamaearthFY_24-25MTDist.July'2473.6,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,59.98
Sri Vijaya Durga Agencies_Mt,Dist.,H&G,Andhra Pradesh,South-2,0.3,0.643032,Mamaearth,2024-07-01,July'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45474South-2Andhra PradeshMamaearthFY_24-25MTDist.July'240.3,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,0.24
Sri Vijaya Durga Agencies_Mt,Dist.,More Retail,Andhra Pradesh,South-2,0.7,1.500407,Mamaearth,2024-07-01,July'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45474South-2Andhra PradeshMamaearthFY_24-25MTDist.July'240.7,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,0.57
Sri Vijaya Durga Agencies_Mt,Dist.,Reliance Retail,Andhra Pradesh,South-2,25.3,54.229014,Mamaearth,2024-07-01,July'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45474South-2Andhra PradeshMamaearthFY_24-25MTDist.July'2425.3,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,20.62
Sri Vijaya Durga Agencies_Mt,Dist.,VMM,Andhra Pradesh,South-2,1.4,3.000815,Mamaearth,2024-07-01,July'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45474South-2Andhra PradeshMamaearthFY_24-25MTDist.July'241.4,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,1.14
Sri Vijaya Durga Agencies_Mt,Dist.,Apollo Healthco,Andhra Pradesh,South-2,0.0,0.017441,The Derma Co,2024-07-01,July'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45474South-2Andhra PradeshThe Derma CoFY_24-25MTDist.July'240.0,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,17.44
Sri Vijaya Durga Agencies_Mt,Dist.,D-Mart,Andhra Pradesh,South-2,0.0,0.059984,The Derma Co,2024-07-01,July'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45474South-2Andhra PradeshThe Derma CoFY_24-25MTDist.July'240.0,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,59.98
Sri Vijaya Durga Agencies_Mt,Dist.,H&G,Andhra Pradesh,South-2,0.0,0.000244,The Derma Co,2024-07-01,July'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45474South-2Andhra PradeshThe Derma CoFY_24-25MTDist.July'240.0,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,0.24
Sri Vijaya Durga Agencies_Mt,Dist.,More Retail,Andhra Pradesh,South-2,0.0,0.00057,The Derma Co,2024-07-01,July'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45474South-2Andhra PradeshThe Derma CoFY_24-25MTDist.July'240.0,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,0.57
Sri Vijaya Durga Agencies_Mt,Dist.,Reliance Retail,Andhra Pradesh,South-2,0.0,0.020619,The Derma Co,2024-07-01,July'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45474South-2Andhra PradeshThe Derma CoFY_24-25MTDist.July'240.0,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,20.62
Sri Vijaya Durga Agencies_Mt,Dist.,VMM,Andhra Pradesh,South-2,0.0,0.001141,The Derma Co,2024-07-01,July'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45474South-2Andhra PradeshThe Derma CoFY_24-25MTDist.July'240.0,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,1.14
Sri Vijaya Durga Agencies_Mt,Dist.,Apollo Healthco,Andhra Pradesh,South-2,0.40479,0.716168,Aqualogica,2024-06-01,June'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45444South-2Andhra PradeshAqualogicaFY_24-25MTDist.June'240.40479,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,31.14
Sri Vijaya Durga Agencies_Mt,Dist.,D-Mart,Andhra Pradesh,South-2,0.687153,1.215732,Aqualogica,2024-06-01,June'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45444South-2Andhra PradeshAqualogicaFY_24-25MTDist.June'240.687153,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,52.86
Sri Vijaya Durga Agencies_Mt,Dist.,H&G,Andhra Pradesh,South-2,0.01203,0.021285,Aqualogica,2024-06-01,June'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45444South-2Andhra PradeshAqualogicaFY_24-25MTDist.June'240.01203,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,0.93
Sri Vijaya Durga Agencies_Mt,Dist.,More Retail,Andhra Pradesh,South-2,0.019107,0.033805,Aqualogica,2024-06-01,June'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45444South-2Andhra PradeshAqualogicaFY_24-25MTDist.June'240.019107,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,1.47
Sri Vijaya Durga Agencies_Mt,Dist.,Reliance Retail,Andhra Pradesh,South-2,0.176919,0.31301,Aqualogica,2024-06-01,June'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45444South-2Andhra PradeshAqualogicaFY_24-25MTDist.June'240.176919,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,13.61
Sri Vijaya Durga Agencies_Mt,Dist.,Apollo Healthco,Andhra Pradesh,South-2,-0.031138,-0.062275,BBlunt,2024-06-01,June'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45444South-2Andhra PradeshBBluntFY_24-25MTDist.June'24-0.031138,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,31.14
Sri Vijaya Durga Agencies_Mt,Dist.,D-Mart,Andhra Pradesh,South-2,-0.052858,-0.105716,BBlunt,2024-06-01,June'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45444South-2Andhra PradeshBBluntFY_24-25MTDist.June'24-0.052858,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,52.86
Sri Vijaya Durga Agencies_Mt,Dist.,H&G,Andhra Pradesh,South-2,-0.000925,-0.001851,BBlunt,2024-06-01,June'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45444South-2Andhra PradeshBBluntFY_24-25MTDist.June'24-0.000925,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,0.93
Sri Vijaya Durga Agencies_Mt,Dist.,More Retail,Andhra Pradesh,South-2,-0.00147,-0.00294,BBlunt,2024-06-01,June'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45444South-2Andhra PradeshBBluntFY_24-25MTDist.June'24-0.00147,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,1.47
Sri Vijaya Durga Agencies_Mt,Dist.,Reliance Retail,Andhra Pradesh,South-2,-0.013609,-0.027218,BBlunt,2024-06-01,June'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45444South-2Andhra PradeshBBluntFY_24-25MTDist.June'24-0.013609,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,13.61
Sri Vijaya Durga Agencies_Mt,Dist.,Apollo Healthco,Andhra Pradesh,South-2,56.421557,115.302994,Mamaearth,2024-06-01,June'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45444South-2Andhra PradeshMamaearthFY_24-25MTDist.June'2456.421557,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,31.14
Sri Vijaya Durga Agencies_Mt,Dist.,D-Mart,Andhra Pradesh,South-2,95.778552,195.73288,Mamaearth,2024-06-01,June'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45444South-2Andhra PradeshMamaearthFY_24-25MTDist.June'2495.778552,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,52.86
Sri Vijaya Durga Agencies_Mt,Dist.,H&G,Andhra Pradesh,South-2,1.676864,3.426837,Mamaearth,2024-06-01,June'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45444South-2Andhra PradeshMamaearthFY_24-25MTDist.June'241.676864,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,0.93
Sri Vijaya Durga Agencies_Mt,Dist.,More Retail,Andhra Pradesh,South-2,2.663255,5.442624,Mamaearth,2024-06-01,June'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45444South-2Andhra PradeshMamaearthFY_24-25MTDist.June'242.663255,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,1.47
Sri Vijaya Durga Agencies_Mt,Dist.,Reliance Retail,Andhra Pradesh,South-2,24.659771,50.394665,Mamaearth,2024-06-01,June'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45444South-2Andhra PradeshMamaearthFY_24-25MTDist.June'2424.659771,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,13.61
Sri Vijaya Durga Agencies_Mt,Dist.,Apollo Healthco,Andhra Pradesh,South-2,0.40479,0.716168,The Derma Co,2024-06-01,June'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45444South-2Andhra PradeshThe Derma CoFY_24-25MTDist.June'240.40479,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,31.14
Sri Vijaya Durga Agencies_Mt,Dist.,D-Mart,Andhra Pradesh,South-2,0.687153,1.215732,The Derma Co,2024-06-01,June'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45444South-2Andhra PradeshThe Derma CoFY_24-25MTDist.June'240.687153,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,52.86
Sri Vijaya Durga Agencies_Mt,Dist.,H&G,Andhra Pradesh,South-2,0.01203,0.021285,The Derma Co,2024-06-01,June'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45444South-2Andhra PradeshThe Derma CoFY_24-25MTDist.June'240.01203,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,0.93
Sri Vijaya Durga Agencies_Mt,Dist.,More Retail,Andhra Pradesh,South-2,0.019107,0.033805,The Derma Co,2024-06-01,June'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45444South-2Andhra PradeshThe Derma CoFY_24-25MTDist.June'240.019107,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,1.47
Sri Vijaya Durga Agencies_Mt,Dist.,Reliance Retail,Andhra Pradesh,South-2,0.176919,0.31301,The Derma Co,2024-06-01,June'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45444South-2Andhra PradeshThe Derma CoFY_24-25MTDist.June'240.176919,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,13.61
Sri Vijaya Durga Agencies_Mt,Dist.,Apollo Healthco,Andhra Pradesh,South-2,1.048303,1.925065,Aqualogica,2025-03-01,March'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45717South-2Andhra PradeshAqualogicaFY_24-25MTDist.March'251.048303,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,19.06
Sri Vijaya Durga Agencies_Mt,Dist.,D-Mart,Andhra Pradesh,South-2,2.240209,4.113838,Aqualogica,2025-03-01,March'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45717South-2Andhra PradeshAqualogicaFY_24-25MTDist.March'252.240209,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,40.73
Sri Vijaya Durga Agencies_Mt,Dist.,H&G,Andhra Pradesh,South-2,0.265666,0.487859,Aqualogica,2025-03-01,March'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45717South-2Andhra PradeshAqualogicaFY_24-25MTDist.March'250.265666,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,4.83
Sri Vijaya Durga Agencies_Mt,Dist.,More Retail,Andhra Pradesh,South-2,0.071802,0.131854,Aqualogica,2025-03-01,March'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45717South-2Andhra PradeshAqualogicaFY_24-25MTDist.March'250.071802,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,1.31
Sri Vijaya Durga Agencies_Mt,Dist.,Reliance Retail,Andhra Pradesh,South-2,1.874021,3.441384,Aqualogica,2025-03-01,March'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45717South-2Andhra PradeshAqualogicaFY_24-25MTDist.March'251.874021,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,34.07
Sri Vijaya Durga Agencies_Mt,Dist.,Apollo Healthco,Andhra Pradesh,South-2,0.11436,0.190601,BBlunt,2025-03-01,March'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45717South-2Andhra PradeshBBluntFY_24-25MTDist.March'250.11436,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,19.06
Sri Vijaya Durga Agencies_Mt,Dist.,D-Mart,Andhra Pradesh,South-2,0.244386,0.407311,BBlunt,2025-03-01,March'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45717South-2Andhra PradeshBBluntFY_24-25MTDist.March'250.244386,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,40.73
Sri Vijaya Durga Agencies_Mt,Dist.,H&G,Andhra Pradesh,South-2,0.028982,0.048303,BBlunt,2025-03-01,March'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45717South-2Andhra PradeshBBluntFY_24-25MTDist.March'250.028982,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,4.83
Sri Vijaya Durga Agencies_Mt,Dist.,More Retail,Andhra Pradesh,South-2,0.007833,0.013055,BBlunt,2025-03-01,March'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45717South-2Andhra PradeshBBluntFY_24-25MTDist.March'250.007833,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,1.31
Sri Vijaya Durga Agencies_Mt,Dist.,Reliance Retail,Andhra Pradesh,South-2,0.204439,0.340731,BBlunt,2025-03-01,March'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45717South-2Andhra PradeshBBluntFY_24-25MTDist.March'250.204439,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,34.07
Sri Vijaya Durga Agencies_Mt,Dist.,Apollo Healthco,Andhra Pradesh,South-2,12.674935,30.991645,Mamaearth,2025-03-01,March'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45717South-2Andhra PradeshMamaearthFY_24-25MTDist.March'2512.674935,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,19.06
Sri Vijaya Durga Agencies_Mt,Dist.,D-Mart,Andhra Pradesh,South-2,27.086162,66.228721,Mamaearth,2025-03-01,March'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45717South-2Andhra PradeshMamaearthFY_24-25MTDist.March'2527.086162,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,40.73
Sri Vijaya Durga Agencies_Mt,Dist.,H&G,Andhra Pradesh,South-2,3.212141,7.854047,Mamaearth,2025-03-01,March'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45717South-2Andhra PradeshMamaearthFY_24-25MTDist.March'253.212141,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,4.83
Sri Vijaya Durga Agencies_Mt,Dist.,More Retail,Andhra Pradesh,South-2,0.868146,2.122715,Mamaearth,2025-03-01,March'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45717South-2Andhra PradeshMamaearthFY_24-25MTDist.March'250.868146,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,1.31
Sri Vijaya Durga Agencies_Mt,Dist.,Reliance Retail,Andhra Pradesh,South-2,22.658616,55.402872,Mamaearth,2025-03-01,March'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45717South-2Andhra PradeshMamaearthFY_24-25MTDist.March'2522.658616,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,34.07
Sri Vijaya Durga Agencies_Mt,Dist.,Apollo Healthco,Andhra Pradesh,South-2,0.762402,1.372324,The Derma Co,2025-03-01,March'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45717South-2Andhra PradeshThe Derma CoFY_24-25MTDist.March'250.762402,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,19.06
Sri Vijaya Durga Agencies_Mt,Dist.,D-Mart,Andhra Pradesh,South-2,1.629243,2.932637,The Derma Co,2025-03-01,March'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45717South-2Andhra PradeshThe Derma CoFY_24-25MTDist.March'251.629243,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,40.73
Sri Vijaya Durga Agencies_Mt,Dist.,H&G,Andhra Pradesh,South-2,0.193211,0.347781,The Derma Co,2025-03-01,March'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45717South-2Andhra PradeshThe Derma CoFY_24-25MTDist.March'250.193211,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,4.83
Sri Vijaya Durga Agencies_Mt,Dist.,More Retail,Andhra Pradesh,South-2,0.052219,0.093995,The Derma Co,2025-03-01,March'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45717South-2Andhra PradeshThe Derma CoFY_24-25MTDist.March'250.052219,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,1.31
Sri Vijaya Durga Agencies_Mt,Dist.,Reliance Retail,Andhra Pradesh,South-2,1.362924,2.453264,The Derma Co,2025-03-01,March'25,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45717South-2Andhra PradeshThe Derma CoFY_24-25MTDist.March'251.362924,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,34.07
Sri Vijaya Durga Agencies_Mt,Dist.,Apollo Healthco,Andhra Pradesh,South-2,1.091789,1.993701,Aqualogica,2024-05-01,May'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45413South-2Andhra PradeshAqualogicaFY_24-25MTDist.May'241.091789,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,23.73
Sri Vijaya Durga Agencies_Mt,Dist.,D-Mart,Andhra Pradesh,South-2,2.62081,4.785827,Aqualogica,2024-05-01,May'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45413South-2Andhra PradeshAqualogicaFY_24-25MTDist.May'242.62081,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,56.97
Sri Vijaya Durga Agencies_Mt,Dist.,H&G,Andhra Pradesh,South-2,0.093138,0.170079,Aqualogica,2024-05-01,May'24,FY_24-25,MT,Sri Vijaya Durga Agencies_Mt45413South-2Andhra PradeshAqualogicaFY_24-25MTDist.May'240.093138,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,2.02
