FY,Month,Channel,Inv. Date,Cust-SAP Code,Ship To Name,EAN No.,net_content,brand,PPT Category,category,sub_category,range,Description,MRP,Inv Qty,Inv. Net value(LOC),Inv. Tax Amount(LOC),Total MRP sales,Avg Tot,MTD-Sale type,PO Type,Chain name for Dashboard,Zone,State
FY27,Jun'26,MT,2026-06-04,1102386,Avenue Supermarts Ltd.-DC-1068,8904417318081,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Vitamin C,Vitamin C Daily Glow Light Moisturizing Cream 200 g,549,360,69508.97,12511.62,197640,0.585,Sales,Direct,DC-D-Mart-Offline,North,Rajasthan
FY27,Jun'26,MT,2026-06-04,1102386,Avenue Supermarts Ltd.-DC-1068,8904417310245,200.0,Mamaearth,Others,Hair,Hair Oil,Onion,ME Onion hair oil 200 ml,499,864,215567.96,10778.4,431136,0.475,Sales,Direct,DC-D-Mart-Offline,North,Rajasthan
FY27,Jun'26,MT,2026-06-04,1102386,Avenue Supermarts Ltd.-DC-1068,8906087770671,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash With Turmeric & Saffron 100ml,285,1440,182593.19,32866.78,410400,0.475,Sales,Direct,DC-D-Mart-Offline,North,Rajasthan
FY27,Jun'26,MT,2026-06-04,1102386,Avenue Supermarts Ltd.-DC-1068,8904417315141,150.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Sali-Cinamide,TDC 2% Sali Cinamide anti-acne face wash 150ml,449,960,151594.55,27287.02,431040,0.585,Sales,Direct,DC-D-Mart-Offline,North,Rajasthan
FY27,Jun'26,MT,2026-06-04,1102386,Avenue Supermarts Ltd.-DC-1068,8904417314298,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,449,288,45478.36,8186.11,129312,0.585,Sales,Direct,DC-D-Mart-Offline,North,Rajasthan
FY27,Jun'26,MT,2026-06-04,1102386,Avenue Supermarts Ltd.-DC-1068,8904417314298,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,449,672,106116.18,19100.92,301728,0.585,Sales,Direct,DC-D-Mart-Offline,North,Rajasthan
FY27,Jun'26,MT,2026-06-04,1102386,Avenue Supermarts Ltd.-DC-1068,8904417316896,80.0,Mamaearth,Sun Care,Face,Sun Care,Rice,Rice Water Dewy Sunscreen 80 g,549,1440,278035.88,50046.47,790560,0.585,Sales,Direct,DC-D-Mart-Offline,North,Rajasthan
FY27,Jun'26,MT,2026-06-04,1102386,Avenue Supermarts Ltd.-DC-1068,8904417316896,80.0,Mamaearth,Sun Care,Face,Sun Care,Rice,Rice Water Dewy Sunscreen 80 g,549,360,69508.97,12511.62,197640,0.585,Sales,Direct,DC-D-Mart-Offline,North,Rajasthan
FY27,Jun'26,MT,2026-06-04,1101927,Avenue Supermarts Ltd.-DC-1049,8904417315141,150.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Sali-Cinamide,TDC 2% Sali Cinamide anti-acne face wash 150ml,449,2256,356247.25,64124.51,1012944,0.585,Sales,Direct,DC-D-Mart-Offline,North,Madhya Pradesh
FY27,Jun'26,MT,2026-06-04,1101927,Avenue Supermarts Ltd.-DC-1049,8904417315141,150.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Sali-Cinamide,TDC 2% Sali Cinamide anti-acne face wash 150ml,449,144,22739.19,4093.05,64656,0.585,Sales,Direct,DC-D-Mart-Offline,North,Madhya Pradesh
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8904417311587,500.0,Mamaearth,Soap,Body,Soap,Ubtan,Ubtan Moisturizing Lotion Soap Pack of 4 (125 g x 4),425,84,21759.99,1088.0,35700,0.36,Cancel Invoice,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8904417312546,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,Vitamin C Face Wash 150 ml,449,240,34245.75,6164.24,107760,0.625,Cancel Invoice,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8904417317282,200.0,The Derma Co.,Shampoo,Hair,Shampoo,Multi-Peptide,TDC Peptide- Stem Cell Hair Fall Control Shampoo,408,12,3264.0,163.2,4896,0.3,Cancel Invoice,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8904417313420,50.0,Mamaearth,Sun Care,Face,Sun Care,Rice,Rice Dewy Bright Sunscreen SPF 50 50g,449,12,2922.31,526.02,5388,0.36,Cancel Invoice,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8904417314298,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,449,240,34245.75,6164.24,107760,0.625,Cancel Invoice,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8904417311570,500.0,Mamaearth,Soap,Body,Soap,Vitamin C,Vitamin C Moisturizing Lotion Soap Pack of 4 (125 g x 4),425,120,31085.7,1554.28,51000,0.36,Cancel Invoice,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8904417315738,275.0,Mamaearth,Body Wash,Body,Body Wash,Vitamin C,Vitamin C Moisturizing Body Wash 275ml (250ml + 25ml),299,192,20433.35,3678.0,57408,0.58,Cancel Invoice,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8904417322361,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rice,ME Rice Water Strengthening Shampoo 400 ml,599,624,131711.5,6585.58,373776,0.63,Cancel Invoice,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8904417315660,275.0,Mamaearth,Body Wash,Body,Body Wash,Rice Water,Rice Water Moisturizing Body Wash 275ml,299,288,30650.02,5517.0,86112,0.58,Cancel Invoice,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8904417322361,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rice,ME Rice Water Strengthening Shampoo 400 ml,599,216,45592.45,2279.62,129384,0.63,Cancel Invoice,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8904417322774,200.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,ME Rice Dewy Bright Face Wash 200 ml,599,144,27046.36,4868.34,86256,0.63,Cancel Invoice,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8904417322989,200.0,The Derma Co.,Shampoo,Hair,Shampoo,Anti Dandruff,TDC Triple Actives Anti-Dandruff Shampoo_200ml,499,408,135727.96,6786.4,203592,0.3,Cancel Invoice,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8904417317053,275.0,Mamaearth,Body Wash,Body,Body Wash,Ubtan,Ubtan Moisturizing Body Wash 275 ml,299,240,25541.68,4597.5,71760,0.58,Cancel Invoice,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8904417314298,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,449,240,34245.75,6164.24,107760,0.625,Cancel Invoice,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8906087772187,400.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 400ml,599,240,87625.11,4381.26,143760,0.36,Cancel Invoice,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8904417322798,200.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash 200 ml,599,252,47331.13,8519.6,150948,0.63,Cancel Invoice,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8904417308129,400.0,Mamaearth,Baby,Baby,Baby Body Wash,Milky,ME Baby MilkySoft Head To Toe Wash 400ml,499,120,18775.92,3379.66,59880,0.63,Cancel Invoice,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8904417310351,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hairfall Shampoo 400 ml,599,192,70100.09,3505.0,115008,0.36,Cancel Invoice,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8904417311587,500.0,Mamaearth,Soap,Body,Soap,Ubtan,Ubtan Moisturizing Lotion Soap Pack of 4 (125 g x 4),425,300,77714.28,3885.72,127500,0.36,Cancel Invoice,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,EB2B,2026-06-04,1103984,Nykaa E-Retail Limited.-UP-LKW EB2B,8906087778271,50.0,Mamaearth,Others,Hair,Hair Oil,Onion,Onion Hair Oil 50 ml,177,4,441.32,22.07,708,0.3455,Sales,Direct,Nykaa E-Retail Limited,North,Lucknow-UPE
FY27,Jun'26,EB2B,2026-06-04,1103984,Nykaa E-Retail Limited.-UP-LKW EB2B,8906087778233,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,Ubtan Face Wash 50 ml,125,168,11647.93,2096.62,21000,0.3455,Sales,Direct,Nykaa E-Retail Limited,North,Lucknow-UPE
FY27,Jun'26,EB2B,2026-06-04,1103984,Nykaa E-Retail Limited.-UP-LKW EB2B,8904417314267,50.0,Mamaearth,Face Serum,Face,Face Serum,Rice,Rice Water Dewy Active Serum 50 ml,599,3,996.73,179.41,1797,0.3455,Sales,Direct,Nykaa E-Retail Limited,North,Lucknow-UPE
FY27,Jun'26,EB2B,2026-06-04,1103984,Nykaa E-Retail Limited.-UP-LKW EB2B,8904417316346,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 50 ml,125,116,8042.61,1447.66,14500,0.3455,Sales,Direct,Nykaa E-Retail Limited,North,Lucknow-UPE
FY27,Jun'26,EB2B,2026-06-04,1103984,Nykaa E-Retail Limited.-UP-LKW EB2B,8904417318418,50.0,Mamaearth,Moisturisers,Face,Moisturisers,Cocoa,ME Cocoa Rich Moisturizing Cream 50 g - Offline Saver Pack,149,6,495.86,89.25,894,0.3455,Sales,Direct,Nykaa E-Retail Limited,North,Lucknow-UPE
FY27,Jun'26,EB2B,2026-06-04,1103984,Nykaa E-Retail Limited.-UP-LKW EB2B,8904417312997,50.0,Mamaearth,Face Serum,Face,Face Serum,Beetroot,Beetroot Hydraful Essence Serum 50 ml,499,6,1660.66,298.92,2994,0.3455,Sales,Direct,Nykaa E-Retail Limited,North,Lucknow-UPE
FY27,Jun'26,EB2B,2026-06-04,1103984,Nykaa E-Retail Limited.-UP-LKW EB2B,8906087779032,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 100 ml,285,150,23711.85,4268.12,42750,0.3455,Sales,Direct,Nykaa E-Retail Limited,North,Lucknow-UPE
FY27,Jun'26,EB2B,2026-06-04,1103984,Nykaa E-Retail Limited.-UP-LKW EB2B,8906087778240,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME Vitamin C Daily Glow Face Wash 50 ml,125,44,3050.65,549.12,5500,0.3455,Sales,Direct,Nykaa E-Retail Limited,North,Lucknow-UPE
FY27,Jun'26,EB2B,2026-06-04,1103984,Nykaa E-Retail Limited.-UP-LKW EB2B,8906087776604,30.0,The Derma Co.,Face Serum,Face,Face Serum,Kojic Acid,2%Ã¯Â¿Â½Kojic Acid Face Serum,599,1,366.76,66.02,599,0.2775,Sales,Direct,Nykaa E-Retail Limited,North,Lucknow-UPE
FY27,Jun'26,EB2B,2026-06-04,1103984,Nykaa E-Retail Limited.-UP-LKW EB2B,8904417316346,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 50 ml,125,370,25653.17,4617.55,46250,0.3455,Sales,Direct,Nykaa E-Retail Limited,North,Lucknow-UPE
FY27,Jun'26,EB2B,2026-06-04,1103984,Nykaa E-Retail Limited.-UP-LKW EB2B,8904417312522,4.2,Mamaearth,Color Care,Color Care,Lipstick,Creamy Matte,Creamy Matte Long Stay Lipstick 09 Cranberry Crush,399,3,663.93,119.51,1197,0.3455,Sales,Direct,Nykaa E-Retail Limited,North,Lucknow-UPE
FY27,Jun'26,EB2B,2026-06-04,1103984,Nykaa E-Retail Limited.-UP-LKW EB2B,8904417307764,150.0,Mamaearth,Others,Hair,Hair Oil,Rosemary,Rosemary Hair Growth Oil 150ml,419,6,1567.07,78.35,2514,0.3455,Sales,Direct,Nykaa E-Retail Limited,North,Lucknow-UPE
FY27,Jun'26,EB2B,2026-06-04,1103984,Nykaa E-Retail Limited.-UP-LKW EB2B,8906087772859,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,Vitamin C Face Wash with Vitamin C and Turmeric for Skin Illumination Ã¯Â¿Â½ 100ml,285,1,158.08,28.45,285,0.3455,Sales,Direct,Nykaa E-Retail Limited,North,Lucknow-UPE
FY27,Jun'26,EB2B,2026-06-04,1103984,Nykaa E-Retail Limited.-UP-LKW EB2B,8906087778271,50.0,Mamaearth,Others,Hair,Hair Oil,Onion,Onion Hair Oil 50 ml,177,14,1544.63,77.23,2478,0.3455,Sales,Direct,Nykaa E-Retail Limited,North,Lucknow-UPE
FY27,Jun'26,EB2B,2026-06-04,1103984,Nykaa E-Retail Limited.-UP-LKW EB2B,8904417316292,180.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo 180 ml,225,9,1262.25,63.11,2025,0.3455,Sales,Direct,Nykaa E-Retail Limited,North,Lucknow-UPE
FY27,Jun'26,EB2B,2026-06-04,1103984,Nykaa E-Retail Limited.-UP-LKW EB2B,8906087778776,100.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo 100 ml,129,30,2412.31,120.62,3870,0.3455,Sales,Direct,Nykaa E-Retail Limited,North,Lucknow-UPE
FY27,Jun'26,EB2B,2026-06-04,1103984,Nykaa E-Retail Limited.-UP-LKW EB2B,8904417306576,80.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Sali-Cinamide,Sali-Cinamide Anti-Acne Face Wash,249,15,2286.9,411.64,3735,0.2775,Sales,Direct,Nykaa E-Retail Limited,North,Lucknow-UPE
FY27,Jun'26,EB2B,2026-06-04,1103984,Nykaa E-Retail Limited.-UP-LKW EB2B,8904417306576,80.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Sali-Cinamide,Sali-Cinamide Anti-Acne Face Wash,249,9,1372.15,246.99,2241,0.2775,Sales,Direct,Nykaa E-Retail Limited,North,Lucknow-UPE
FY27,Jun'26,EB2B,2026-06-04,1103984,Nykaa E-Retail Limited.-UP-LKW EB2B,8904417312461,4.2,Mamaearth,Color Care,Color Care,Lipstick,Creamy Matte,Creamy Matte Long Stay Lipstick 03 Pink Rose,399,3,663.93,119.51,1197,0.3455,Sales,Direct,Nykaa E-Retail Limited,North,Lucknow-UPE
FY27,Jun'26,EB2B,2026-06-04,1103984,Nykaa E-Retail Limited.-UP-LKW EB2B,8906087776604,30.0,The Derma Co.,Face Serum,Face,Face Serum,Kojic Acid,2%Ã¯Â¿Â½Kojic Acid Face Serum,599,5,1833.82,330.09,2995,0.2775,Sales,Direct,Nykaa E-Retail Limited,North,Lucknow-UPE
FY27,Jun'26,EB2B,2026-06-04,1103984,Nykaa E-Retail Limited.-UP-LKW EB2B,8906087778240,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME Vitamin C Daily Glow Face Wash 50 ml,125,100,6933.29,1247.99,12500,0.3455,Sales,Direct,Nykaa E-Retail Limited,North,Lucknow-UPE
FY27,Jun'26,EB2B,2026-06-04,1103984,Nykaa E-Retail Limited.-UP-LKW EB2B,8904417318081,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Vitamin C,Vitamin C Daily Glow Light Moisturizing Cream 200 g,549,6,1256.2,226.11,3294,0.55,Sales,Direct,Nykaa E-Retail Limited,North,Lucknow-UPE
FY27,Jun'26,EB2B,2026-06-04,1103984,Nykaa E-Retail Limited.-UP-LKW EB2B,8904417311549,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Beetroot,Beetroot Gentle Face Wash 100 ml,285,15,2371.19,426.81,4275,0.3455,Sales,Direct,Nykaa E-Retail Limited,North,Lucknow-UPE
FY27,Jun'26,EB2B,2026-06-04,1103984,Nykaa E-Retail Limited.-UP-LKW EB2B,8906087778240,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME Vitamin C Daily Glow Face Wash 50 ml,125,18,1247.99,224.64,2250,0.3455,Sales,Direct,Nykaa E-Retail Limited,North,Lucknow-UPE
FY27,Jun'26,EB2B,2026-06-04,1103984,Nykaa E-Retail Limited.-UP-LKW EB2B,8906087772859,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,Vitamin C Face Wash with Vitamin C and Turmeric for Skin Illumination Ã¯Â¿Â½ 100ml,285,65,10275.13,1849.52,18525,0.3455,Sales,Direct,Nykaa E-Retail Limited,North,Lucknow-UPE
FY27,Jun'26,EB2B,2026-06-04,1103984,Nykaa E-Retail Limited.-UP-LKW EB2B,8906087773016,50.0,Mamaearth,Others,Face,Face Cream,Vitamin C,Vitamin C Face Cream with Vitamin C & SPF 20 for Skin Illumination Ã¯Â¿Â½ 50g,599,6,1993.46,358.82,3594,0.3455,Sales,Direct,Nykaa E-Retail Limited,North,Lucknow-UPE
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8904417322989,200.0,The Derma Co.,Shampoo,Hair,Shampoo,Anti Dandruff,TDC Triple Actives Anti-Dandruff Shampoo_200ml,499,48,15967.98,798.4,23952,0.3,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8904417306231,80.0,The Derma Co.,Sun Care,Face,Sun Care,Hyaluronic Acid,1% Hyaluronic Sunscreen Aqua Gel 80g,699,164,68004.33,12240.8,114636,0.3,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8906087772040,30.0,The Derma Co.,Face Serum,Face,Face Serum,Niacinamide,10% Niacinamide Serum 30ml,599,12,4264.07,767.54,7188,0.3,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8904417308501,4.5,The Derma Co.,Others,Face,Lip Balm,Kojic Acid,TDC 1% Kojic Acid Lip Balm,329,16,3122.71,562.08,5264,0.3,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8904417315141,150.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Sali-Cinamide,TDC 2% Sali Cinamide anti-acne face wash 150ml,449,432,60820.4,10947.68,193968,0.63,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8904417314755,150.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Kojic Acid,TDC 1% Kojic Acid Face Wash,449,912,128398.64,23111.78,409488,0.63,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8904417306248,100.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Kojic Acid,1% Kojic Acid Daily Face Wash,299,24,4256.95,766.26,7176,0.3,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8906087776604,30.0,The Derma Co.,Face Serum,Face,Face Serum,Kojic Acid,2%Ã¯Â¿Â½Kojic Acid Face Serum,599,24,8528.13,1535.06,14376,0.3,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8904417317282,200.0,The Derma Co.,Shampoo,Hair,Shampoo,Multi-Peptide,TDC Peptide- Stem Cell Hair Fall Control Shampoo,408,12,3264.0,163.2,4896,0.3,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8906087775645,100.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Salicylic Acid,The Derma 1% Salicylic Acid Gel Face Wash,299,3,532.12,95.78,897,0.3,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8904417306231,80.0,The Derma Co.,Sun Care,Face,Sun Care,Hyaluronic Acid,1% Hyaluronic Sunscreen Aqua Gel 80g,699,88,36490.13,6568.24,61512,0.3,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8904417306576,80.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Sali-Cinamide,Sali-Cinamide Anti-Acne Face Wash,249,12,1772.54,319.06,2988,0.3,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8904417308501,4.5,The Derma Co.,Others,Face,Lip Balm,Kojic Acid,TDC 1% Kojic Acid Lip Balm,329,48,9368.13,1686.26,15792,0.3,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8906087775645,100.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Salicylic Acid,The Derma 1% Salicylic Acid Gel Face Wash,299,33,5853.3,1053.6,9867,0.3,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8906087772095,50.0,The Derma Co.,Sun Care,Face,Sun Care,Zinc,Ultra Matte Sunscreen Gel 50gm,699,10,4146.61,746.38,6990,0.3,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8904417309171,125.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Niacinamide,TDC 2% Niacinamide Gentle Skin Cleanser,299,12,2128.47,383.12,3588,0.3,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8904417316056,100.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Salicylic Acid,TDC 2% Salicylic Acid Gel Face Wash,299,30,5321.18,957.82,8970,0.3,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8906087779292,100.0,The Derma Co.,Others,Face,Moisturisers,Hyaluronic Acid,Oil-Free Daily Face Moisturizer,349,24,4968.8,894.38,8376,0.3,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8906087775607,30.0,The Derma Co.,Face Serum,Face,Face Serum,Vitamin C,10% Vitamin C Face Serum 30ml,699,12,4975.92,895.66,8388,0.3,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8906087775713,50.0,The Derma Co.,Sun Care,Face,Sun Care,Hyaluronic Acid,1% Hyaluronic Sunscreen Aqua Gel,499,25,7400.41,1332.08,12475,0.3,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8906087773924,250.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME Vitamin C Daily Glow Face Wash 250 ml,599,120,22843.43,4111.78,71880,0.625,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8904417313420,50.0,Mamaearth,Sun Care,Face,Sun Care,Rice,Rice Dewy Bright Sunscreen SPF 50 50g,449,2,487.05,87.66,898,0.36,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8906087770152,40.0,Mamaearth,Baby,Baby,OTC,Solution Oriented,Easy Tummy Roll On 40ml,280,24,4096.03,204.8,6720,0.36,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8904417313420,50.0,Mamaearth,Sun Care,Face,Sun Care,Rice,Rice Dewy Bright Sunscreen SPF 50 50g,449,10,2435.27,438.34,4490,0.36,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101092,Apollo Healthco Limited_Faridabad,8906087773849,30.0,The Derma Co.,Face Serum,Face,Face Serum,Salicylic Acid,2% SALICYLIC ACID SERUM 30 ml,549,12,3908.18,703.46,6588,0.3,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Jun'26,MT,2026-06-04,1101954,RELIANCE RETAIL LIMITED-SH71,8904417312294,400.0,Mamaearth,Shampoo,Hair,Shampoo,Lemon,Lemon Anti-Dandruff Shampoo 400 ml,599,24,9584.11,479.2,14376,0.3,Sales,Direct,Reliance Retail-DC,North,Madhya Pradesh
FY27,Jun'26,MT,2026-06-04,1101954,RELIANCE RETAIL LIMITED-SH71,8906087771807,250.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 250 ml,349,45,10470.12,523.5,15705,0.3,Sales,Direct,Reliance Retail-DC,North,Madhya Pradesh
FY27,Jun'26,MT,2026-06-04,1101954,RELIANCE RETAIL LIMITED-SH71,8906087770442,400.0,Mamaearth,Baby,Baby,Shampoo,Solution Oriented,Gentle Cleansing Shampoo 400ml,499,30,9980.12,499.0,14970,0.3,Sales,Direct,Reliance Retail-DC,North,Madhya Pradesh
FY27,Jun'26,MT,2026-06-04,1101954,RELIANCE RETAIL LIMITED-SH71,8904417310245,200.0,Mamaearth,Others,Hair,Hair Oil,Onion,ME Onion hair oil 200 ml,499,36,11976.15,598.8,17964,0.3,Sales,Direct,Reliance Retail-DC,North,Madhya Pradesh
FY27,Jun'26,MT,2026-06-04,1100929,Reliance Retail Limited_Fr89,8904417316346,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 50 ml,125,72,5339.03,961.02,9000,0.3,Sales,Direct,Reliance Retail-DC,North,Lucknow-UPE
