Site_Code,Store_Name,Canonical_Chain,Raw_Chain_Alias,Channel,Zone,State,City,Store_Type,Mapping_Status
11901,MARUTIPURAM LUCKNOW,Apollo,Apollo | Apollo Pharmacy,MT,North,Uttar Pradesh,Lucknow,Macro,MAPPED_ALIAS
11903,EXPRESS PARK VIEW-2 GR NOIDA,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11904,AMAR COLONY LAJPAT NAGAR,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11905,JAKHAN RAJPUR ROAD DEHRADUN,Apollo,Apollo | Apollo Pharmacy,MT,North,Uttarakhand,Dehradun,Macro,MAPPED_ALIAS
11906,THE GOLD SQUARE MOHALI,Apollo,Apollo | Apollo Pharmacy,MT,North,Punjab,Chandigarh,Macro,MAPPED_ALIAS
11907,NARODA DEHGAM ROAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Ahmedabad,Macro,MAPPED_ALIAS
11908,MALVIYA NAGAR D-BLOCK,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11909,SEC-03 HIRAN MAGRI,Apollo,Apollo | Apollo Pharmacy,MT,North,Rajasthan,Udaipur,Macro,MAPPED_ALIAS
11910,SEC-11 HIRAN MAGRI,Apollo,Apollo | Apollo Pharmacy,MT,North,Rajasthan,Udaipur,Macro,MAPPED_ALIAS
11911,FATEHPURA BEDLA ROAD,Apollo,Apollo | Apollo Pharmacy,MT,North,Rajasthan,Udaipur,Macro,MAPPED_ALIAS
11912,PAL ROAD,Apollo,Apollo | Apollo Pharmacy,MT,North,Rajasthan,Jodhpur,Macro,MAPPED_ALIAS
11913,JITODIA ROAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Anand,Macro,MAPPED_ALIAS
11914,NEW NARODA 3,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Rajkot,Macro,MAPPED_ALIAS
11915,DASONDHA ROAD AMRITSAR,Apollo,Apollo | Apollo Pharmacy,MT,North,Punjab,Amritsar,Macro,MAPPED_ALIAS
11916,MAJITHA ROAD AMRITSAR,Apollo,Apollo | Apollo Pharmacy,MT,North,Punjab,Amritsar,Macro,MAPPED_ALIAS
11917,MANAS ENCLAVE LUCKNOW,Apollo,Apollo | Apollo Pharmacy,MT,North,Uttar Pradesh,Lucknow,Macro,MAPPED_ALIAS
11918,MAHANAGAR SEC-C LUCKNOW,Apollo,Apollo | Apollo Pharmacy,MT,North,Uttar Pradesh,Lucknow,Macro,MAPPED_ALIAS
11919,KRISHNA APRA SHOPPING PLAZA,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11921,GURGAON CENTRAL PLAZA,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11922,BATALA CITY AMRITSAR,Apollo,Apollo | Apollo Pharmacy,MT,North,Punjab,Amritsar,Macro,MAPPED_ALIAS
11923,VERKA AMRITSAR PUNJAB,Apollo,Apollo | Apollo Pharmacy,MT,North,Punjab,Amritsar,Macro,MAPPED_ALIAS
11924,KHIRNI PHATAK ROAD,Apollo,Apollo | Apollo Pharmacy,MT,North,Rajasthan,Jaipur,Macro,MAPPED_ALIAS
11925,GREEN PARK JAGATPURA,Apollo,Apollo | Apollo Pharmacy,MT,North,Rajasthan,Jaipur,Macro,MAPPED_ALIAS
11926,ARISTA COMPLEX KHARAR,Apollo,Apollo | Apollo Pharmacy,MT,North,Punjab,Chandigarh,Macro,MAPPED_ALIAS
11927,MIRA KOT CHOWK AMRITSAR,Apollo,Apollo | Apollo Pharmacy,MT,North,Punjab,Amritsar,Macro,MAPPED_ALIAS
11928,ALIGANJ SEC-H LUCKNOW,Apollo,Apollo | Apollo Pharmacy,MT,North,Uttar Pradesh,Lucknow,Macro,MAPPED_ALIAS
11930,ZANZARDA ROAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Junagadh,Macro,MAPPED_ALIAS
11931,ZANZARDA CROSS ROAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Junagadh,Macro,MAPPED_ALIAS
11932,MADHURAM BYPASS ROAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Junagadh,Macro,MAPPED_ALIAS
11933,KASHMIR AVENUE AMRITSAR,Apollo,Apollo | Apollo Pharmacy,MT,North,Punjab,Amritsar,Macro,MAPPED_ALIAS
11934,DWARKA SECTOR-23,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11935,ARAGHAR DEHRADUN,Apollo,Apollo | Apollo Pharmacy,MT,North,Uttarakhand,Dehradun,Macro,MAPPED_ALIAS
11936,KACHERI CHOWK AMRITSAR,Apollo,Apollo | Apollo Pharmacy,MT,North,Punjab,Amritsar,Macro,MAPPED_ALIAS
11937,BESTECH CENTRAL SQUARE GGN,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11938,DEFENCE COLONY,Apollo,Apollo,MT,North,Delhi/ Ncr,Delhi NCR,Macro,PASS
11939,VASUNDHARA SEC-11 GHAZIABAD,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11940,VISHAL KHAND LUCKNOW,Apollo,Apollo | Apollo Pharmacy,MT,North,Uttar Pradesh,Lucknow,Macro,MAPPED_ALIAS
11941,SHAKTI NAGAR AMRITSAR,Apollo,Apollo | Apollo Pharmacy,MT,North,Punjab,Amritsar,Macro,MAPPED_ALIAS
11942,GURU NANAK MKT LAJPAT NAGAR-4,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11943,HANSPURA NARODA,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Ahmedabad,Macro,MAPPED_ALIAS
11944,NEW VASTRAL,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Rajkot,Macro,MAPPED_ALIAS
11945,PRIYA TALKIES CROSS ROAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Vadodara,Macro,MAPPED_ALIAS
11946,VASNA-JAKATNAKA ROAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Vadodara,Macro,MAPPED_ALIAS
11947,SAINIK COLONY JAMMU,Apollo,Apollo | Apollo Pharmacy,MT,North,Jammu & Kasmir,N/A,Macro,MAPPED_ALIAS
11948,NEW VASNA-BHAYLI ROAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Vadodara,Macro,MAPPED_ALIAS
11949,GURGAON SEC-77 EMAAR PALM HILLS,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11950,GURGAON SEC-83 EMAAR PALM GARDEN,Apollo,Apollo,MT,North,Delhi/ Ncr,Delhi NCR,Macro,PASS
11951,NOIDA SEC-74 GRAND AJNARA HERITAGE,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11952,PEER MUSHALLA HEIGHTS-1 ZIRAKPUR,Apollo,Apollo | Apollo Pharmacy,MT,North,Punjab,Amritsar,Macro,MAPPED_ALIAS
11953,RATTAN SINGH CHOWK AMRITSAR,Apollo,Apollo | Apollo Pharmacy,MT,North,Punjab,Amritsar,Macro,MAPPED_ALIAS
11954,ANANDWADI ROAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Ahmedabad,Macro,MAPPED_ALIAS
11955,LAMBA PIND HOSHIARPUR CHOWK,Apollo,Apollo | Apollo Pharmacy,MT,North,Punjab,Jalandhar,Macro,MAPPED_ALIAS
11956,MODEL TOWN JALANDER,Apollo,Apollo | Apollo Pharmacy,MT,North,Punjab,Jalandhar,Macro,MAPPED_ALIAS
11957,PAONTA SAHIB SIRMOUR,Apollo,Apollo | Apollo Pharmacy,MT,North,Himachal Pradesh,Paonta Sahib,Macro,MAPPED_ALIAS
11959,ORCHARD PALACE ROAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Gondal,Macro,MAPPED_ALIAS
11960,NEW RANIP 2,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Gondal,Macro,MAPPED_ALIAS
11961,RAMNAGARIYA SOUTH,Apollo,Apollo | Apollo Pharmacy,MT,North,Rajasthan,Jaipur,Macro,MAPPED_ALIAS
11962,PATEL NAGAR KALWAR ROAD,Apollo,Apollo | Apollo Pharmacy,MT,North,Rajasthan,Jaipur,Macro,MAPPED_ALIAS
11963,MANJALPUR MAIN ROAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Vadodara,Macro,MAPPED_ALIAS
11964,TARSALI RING ROAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Vadodara,Macro,MAPPED_ALIAS
11965,JAGADHRI YAMUNA NAGAR,Apollo,Apollo | Apollo Pharmacy,MT,North,Haryana,Panchkula,Macro,MAPPED_ALIAS
11966,JUDGES BUNGLOW ROAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Ahmedabad,Macro,MAPPED_ALIAS
11967,HANSPURA-DEHGAM CIRCLE,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Ahmedabad,Macro,MAPPED_ALIAS
11968,VAISHALI SECTOR-4,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11969,GREEN PARK NEW DELHI,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11970,CCS INTERNATIONAL AIRPORT LKO,Apollo,Apollo | Apollo Pharmacy,MT,North,Uttar Pradesh,Lucknow,Macro,MAPPED_ALIAS
11971,JAIPUR AIRPORT ARRIVAL,Apollo,Apollo | Apollo Pharmacy,MT,North,Rajasthan,Jaipur,Macro,MAPPED_ALIAS
11972,JAIPUR AIRPORT DEPARTURE,Apollo,Apollo | Apollo Pharmacy,MT,North,Rajasthan,Jaipur,Macro,MAPPED_ALIAS
11974,ROF PORTICO GURGAON,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11975,BALTANA ZIRAKPUR PUNJAB,Apollo,Apollo | Apollo Pharmacy,MT,North,Punjab,Mohali,Macro,MAPPED_ALIAS
11976,DERA BASSI MOHALI PUNJAB,Apollo,Apollo | Apollo Pharmacy,MT,North,Punjab,Mohali,Macro,MAPPED_ALIAS
11977,RAILWAY ROAD RISHIKESH,Apollo,Apollo | Apollo Pharmacy,MT,North,Uttarakhand,Dehradun,Macro,MAPPED_ALIAS
11978,VIKAS NAGAR DEHRADUN,Apollo,Apollo | Apollo Pharmacy,MT,North,Uttarakhand,Dehradun,Macro,MAPPED_ALIAS
11979,MAIN MARKET RUDRAPUR,Apollo,Apollo | Apollo Pharmacy,MT,North,Uttarakhand,Rudrapur,Macro,MAPPED_ALIAS
11980,SUKHDHAM COLONY,Apollo,Apollo | Apollo Pharmacy,MT,North,Rajasthan,Ajmer,Macro,MAPPED_ALIAS
11981,MAQBOOLPURA AMRITSAR,Apollo,Apollo | Apollo Pharmacy,MT,North,Punjab,Amritsar,Macro,MAPPED_ALIAS
11982,SUSHMA SQUARE GAZIPUR ZIRAKPUR,Apollo,Apollo | Apollo Pharmacy,MT,North,Punjab,Amritsar,Macro,MAPPED_ALIAS
11983,SAHASTRADHARA ROAD DEHRADUN,Apollo,Apollo | Apollo Pharmacy,MT,North,Uttarakhand,Dehradun,Macro,MAPPED_ALIAS
11984,CAPITAL HEIGHTS DEHRADUN,Apollo,Apollo | Apollo Pharmacy,MT,North,Uttarakhand,Dehradun,Macro,MAPPED_ALIAS
11985,ORDLY BAZAR VARANASI,Apollo,Apollo | Apollo Pharmacy,MT,North,Uttar Pradesh,Varanasi,Macro,MAPPED_ALIAS
11986,VARDAN KHAND LUCKNOW,Apollo,Apollo | Apollo Pharmacy,MT,North,Uttar Pradesh,Lucknow,Macro,MAPPED_ALIAS
11987,AIRPORT DOMESTIC DEPARTURE LUCKNOW,Apollo,Apollo | Apollo Pharmacy,MT,North,Uttar Pradesh,Lucknow,Macro,MAPPED_ALIAS
11989,SEC-09 PRATAP NAGAR,Apollo,Apollo | Apollo Pharmacy,MT,North,Rajasthan,Jaipur,Macro,MAPPED_ALIAS
11990,VIVEKANAND NAGAR RK PURAM,Apollo,Apollo | Apollo Pharmacy,MT,North,Rajasthan,Jaipur,Macro,MAPPED_ALIAS
11991,MNNIT PRAYAGRAJ,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Prayagraj,Macro,MAPPED_ALIAS
11992,GTB NAGAR KARELI PRAYAGRAJ,Apollo,Apollo | Apollo Pharmacy,MT,North,Uttar Pradesh,Prayagraj,Macro,MAPPED_ALIAS
11993,GURUGRAM SEC-46 SUPER STORE,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11994,GURUGRAM SEC-14 SUPER STORE,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11995,MAYUR VIHAR PH-I ACHARYA NIKETAN,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11996,GURGAON SEC-38 HUDA MARKET,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11997,JALANDHAR HEIGHTS-II JALANDHAR,Apollo,Apollo | Apollo Pharmacy,MT,North,Punjab,Jalandhar,Macro,MAPPED_ALIAS
11998,VIRATNAGAR ROAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Ahmedabad,Macro,MAPPED_ALIAS
11999,"BUS STAND ROAD, BORSAD",Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Anand,Macro,MAPPED_ALIAS
12000,KALI DEVI MARKET DELHI,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
12001,VB PHADKE MARG,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12004,KORADI ROAD-NARA,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Nagpur,Macro,MAPPED_ALIAS
12011,CHEMBUR 18TH ROAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12013,MAHIM LJ ROAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12015,VASHI SECTOR 10,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12017,KOPAR KHAIRNE SEC 14,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12020,MAHAKALI CAVES ROAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12027,THANE DADA PATIL ROAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12030,VERSOVA ANDHERI WEST,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12032,KALYAN KARNIK ROAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12033,THAKUR VILLAGE,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12035,MEERA ROAD NAYA NAGAR,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12038,MEERA ROAD SILVER PARK,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12039,SHANTI VIHAR,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12042,SEAWOODS,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12050,DOWNTOWN PALAVA,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12067,BANDRA WEST-S.V.ROAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12068,NERUL(W),Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12070,MATUNGA EAST-KINGS CIRCLE,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12072,NAGPUR-INDORA,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Nagpur,Macro,MAPPED_ALIAS
12079,BHAYANDER-OSTWAL PARK,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12080,BHAYANDER WEST-TEMBA ROAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,N/A,Macro,MAPPED_ALIAS
12087,BALAJINAGAR-DHANKWADI,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Pune,Macro,MAPPED_ALIAS
12090,HIGNE KHURD-SINHGAD ROAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Pune,Macro,MAPPED_ALIAS
12091,AUNDH KHADKI-BOPODI,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Pune,Macro,MAPPED_ALIAS
12092,KOREGAON PARK,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Pune,Macro,MAPPED_ALIAS
12095,VIMAN NAGAR,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Pune,Macro,MAPPED_ALIAS
12099,AJMERA COMPLEX-PIMPRI,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Pune,Macro,MAPPED_ALIAS
12101,LAVASA OP,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Pune,Macro,MAPPED_ALIAS
12104,KONDHWA ROAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Pune,Macro,MAPPED_ALIAS
12109,THANE KOPAT,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12111,WARDHAMAN NAGAR,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Nagpur,Macro,MAPPED_ALIAS
12130,WANORI CLINIC PHARMACY,Apollo,Apollo,MT,West,Maharashtra,Pune,Macro,PASS
12131,VIMAN NAGAR CLINIC PHARMACY,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Pune,Macro,MAPPED_ALIAS
12134,MIRA ROAD SHANTI PARK,Apollo,Apollo,MT,West,Maharashtra,Mumbai,Macro,PASS
12137,KAMALA NEHRU PARK,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Pune,Macro,MAPPED_ALIAS
12140,SAHAR INTERNATIONAL AIRPORT,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12141,NANDANVAN,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Nagpur,Macro,MAPPED_ALIAS
12143,MAHATMA NAGAR BRANCH NASHIK,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Nashik,Macro,MAPPED_ALIAS
12144,KALYANI NAGAR,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Pune,Macro,MAPPED_ALIAS
12148,DEOLALI CAMP,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Nashik,Macro,MAPPED_ALIAS
12149,GK AARCON PUNAWALE,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Pune,Macro,MAPPED_ALIAS
12150,THAKUR COMPLEX,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12151,MUMBAI AIRPORT ARRIVAL FORECOURT,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12152,T-2 DOMESTIC SHA,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12153,CSIA-L3 INTERNATIONAL DEPARTUR,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12156,PUNE IGATE PATNI,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Pune,Macro,MAPPED_ALIAS
12157,KHARGHAR,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12158,KAMOTHE,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12160,SALUNKHE VIHAR,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Pune,Macro,MAPPED_ALIAS
12162,VIDYA VIHAR (W),Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12163,Airoli Igate Patni 2,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12164,Anand Nagar Dahisar (E),Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12165,SARVODAY NAGAR,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12167,MALAD WEST SV ROAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12169,GODREJ COLONY,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12170,EKSAR ROAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12171,KASARVADAVALI,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12172,THANE WEST BRAHMAND,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12173,DOMESTIC AIRPORT TERMINAL 1B,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12174,TERMINAL 1B SHA,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12175,KHANDA COLONY NEW PANVEL,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12176,THANE WEST MUCHALA,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12177,TERMINAL 2 L4 EAST,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12178,SAVATA NAGAR BRANCH CIDCO NASHIK,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Nashik,Macro,MAPPED_ALIAS
12179,MAYUR PARK,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Aurangabad,Macro,MAPPED_ALIAS
12180,AMBAD LINK ROAD AMBIKA NAGAR,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Nashik,Macro,MAPPED_ALIAS
12182,JAIL ROAD BRANCH NASHIK,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Nashik,Macro,MAPPED_ALIAS
12183,INDRA NAGAR NASHIK,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Nashik,Macro,MAPPED_ALIAS
12184,SHIRDI,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Shirdi,Macro,MAPPED_ALIAS
12186,SEAWOOD BRANCH NAVI MUMBAI,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12190,SHIHANSTHA NAGAR,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Nashik,Macro,MAPPED_ALIAS
12191,DATTAMANDIR ROAD NASHIK,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Nashik,Macro,MAPPED_ALIAS
12192,KARTIKEY NAGAR ITI AMBAD LINK ROAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Nashik,Macro,MAPPED_ALIAS
12193,GOVIND NAGAR,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Nashik,Macro,MAPPED_ALIAS
12194,BAIF ROAD-WAGHOLI,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Pune,Macro,MAPPED_ALIAS
12195,KANDIVALI WEST CHARKOP,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12196,SAPTASHRUNGIR NAGAR-LOKHANDEMALA,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Nashik,Macro,MAPPED_ALIAS
12197,BORIVALI IC COLONY,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12198,MTNL PANVEL,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12199,KALAYAN KHADAK PADA,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12200,SHREE GANESH IMPERIA WAKAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Pune,Macro,MAPPED_ALIAS
12201,BANER PUNE,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Pune,Macro,MAPPED_ALIAS
12202,DRONAGIRI URAN,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12203,MUKUND NAGAR BRANCH,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Pune,Macro,MAPPED_ALIAS
12204,A.K. MARG BANDRA EAST BRANCH,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12205,AMARA THANE WEST,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12206,GOKULDHAM GOREGAON EAST,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
12207,AMANORA PUNE,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Pune,Macro,MAPPED_ALIAS
12208,KASPATE VASTI,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Pune,Macro,MAPPED_ALIAS
12209,GODHANI ROAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Nagpur,Macro,MAPPED_ALIAS
12210,RAMNA MAROTI ROAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Nagpur,Macro,MAPPED_ALIAS
12211,KHAMLA ROAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Nagpur,Macro,MAPPED_ALIAS
